source,target,co_temporal_weight,passes_co_temporal_threshold
rrrraa000,skinclub_ct6649,1,False
rskaaaaa.2,skinlover_ct23275,1,False
rskaaaaa.2,skintok_ct36635,1,False
rskaaaaa.2,skintok_ct98906,1,False
sarda.sary.devy,skinlover_ct23275,1,False
sarda.sary.devy,skintok_ct36635,1,False
sarda.sary.devy,skintok_ct98906,1,False
saritayns,skinlover_ct8756,1,False
sayanada93,skinclub_ct6649,1,False
sayuniihp,skinclub_ct6649,1,False
sechaaa,skincare_ct78893,1,False
sechaaa,skintok_ct53509,1,False
sechaaa,testireal_ct35011,1,False
secretgirlsssss_,skinclub_ct6649,1,False
selviaphril,skinclub_ct6649,1,False
septavia_gp,skinclub_ct6649,1,False
seratin_,skinclub_ct6649,1,False
sha_rah50,skinlover_ct23275,1,False
sha_rah50,skintok_ct36635,1,False
sha_rah50,skintok_ct98906,1,False
si_pisces_11,skinlover_ct23275,1,False
si_pisces_11,skintok_ct36635,1,False
si_pisces_11,skintok_ct98906,1,False
sinnnsyin27,skinclub_ct6649,1,False
sintasarepiliya_07,skinclub_ip8582,1,False
sintasarepiliya_07,skinlover_ct23275,1,False
sintasarepiliya_07,skintok_ct98906,1,False
siti.hajar.24,skinclub_ct6649,1,False
siti.savira4,skinbestie_ip9364,1,False
siti_mia01,skinclub_ct6649,1,False
sitiamal1,skinclub_ct6649,1,False
sitikoriah24,skincare_ip2565,1,False
sitinurjanah85408,skinclub_ct6649,1,False
skinbestie_ct5848,verasusanti50,1,False
skinbestie_ip5105,skinlover_ct27853,1,False
skinbestie_ip6435,skinlover_ct23275,1,False
skinbestie_ip6435,skintok_ct36635,1,False
skinbestie_ip8529,skinlover_ct23275,1,False
skinbestie_ip8529,skintok_ct36635,1,False
skinbestie_ip8529,skintok_ct98906,1,False
skinbestie_ip9364,sry_gustyani,1,False
skinbestie_ip9364,stroberybels,1,False
skinbestie_ip9364,teh_cicin,1,False
skinbestie_ip9364,theresyayana,1,False
skinbestie_ip9364,tidakditemukan825,1,False
skinbestie_ip9364,turiyah59,1,False
skinbestie_ip9364,user586843415,1,False
skinbestie_ip9364,vitriagobellll,1,False
skinbestie_ip9364,wongngapak_brebes,1,False
skinbestie_rp7593,skinlover_ip490,1,False
skinbestie_rr24258,skinlover_ct23275,1,False
skinbestie_rr24258,skintok_ct36635,1,False
skinbestie_rr24258,skintok_ct98906,1,False
skincare_ct68797,sophiejosephie,1,False
skincare_ct78893,tilanisa,1,False
skincare_ct8136,skinclub_rp21463,1,False
skincare_ct8136,unknownnnnn325,1,False
skincare_ct8136,wanitatakseberapa,1,False
skincare_ct87875,sofvhie97,1,False
skincare_ct87875,sweet120914,1,False
skincare_ip2565,suciucii9,1,False
skincare_ip2565,zaramisu.ae,1,False
skincare_rr80,skinlover_ct23275,1,False
skincare_rr80,skintok_ct36635,1,False
skincare_rr80,skintok_ct98906,1,False
skinclub_cp3801,skinlover_ct23275,1,False
skinclub_cp3801,skintok_ct36635,1,False
skinclub_cp3801,skintok_ct98906,1,False
skinclub_ct4422,verasusanti50,1,False
skinclub_ct6649,sofi.lestiyan,1,False
skinclub_ct6649,sptrn391,1,False
skinclub_ct6649,stehtawar_,1,False
skinclub_ct6649,stsarah049,1,False
skinclub_ct6649,styarini1,1,False
skinclub_ct6649,susanaby28,1,False
skinclub_ct6649,syakira_allshop1,1,False
skinclub_ct6649,syakiranuraprillia,1,False
skinclub_ct6649,syasa31_,1,False
skinclub_ct6649,syouu_7,1,False
skinclub_ct6649,taurus2396,1,False
skinclub_ct6649,tinane238,1,False
skinclub_ct6649,tinatina2668,1,False
skinclub_ct6649,tjfrme_,1,False
skinclub_ct6649,tttaneea,1,False
skinclub_ct6649,ulmisakhiy,1,False
skinclub_ct6649,ummuyasirabdurrahman,1,False
skinclub_ct6649,unhyphrbsry260,1,False
skinclub_ct6649,urvaf.ni,1,False
skinclub_ct6649,user0903291808050423,1,False
skinclub_ct6649,user318610812,1,False
skinclub_ct6649,utyuty148,1,False
skinclub_ct6649,uyhasarniati,1,False
skinclub_ct6649,varrrr__0,1,False
skinclub_ct6649,veraboven8,1,False
skinclub_ct6649,verstyaaa,1,False
skinclub_ct6649,vickyazara,1,False
skinclub_ct6649,vierma7,1,False
skinclub_ct6649,violett11335,1,False
skinclub_ct6649,waodepuji4,1,False
skinclub_ct6649,widi.antoro6,1,False
skinclub_ct6649,wildn1402,1,False
skinclub_ct6649,windatika22,1,False
skinclub_ct6649,wiputtnaura1428,1,False
skinclub_ct6649,yannisa86,1,False
skinclub_ct6649,yenirahmawardani1,1,False
skinclub_ct6649,yenitadav,1,False
skinclub_ct6649,yuli_mutiaralombok,1,False
skinclub_ct6649,yulianaaa71,1,False
skinclub_ct6649,yulianisituru5701,1,False
skinclub_ct6649,yynprst,1,False
skinclub_ct6649,zahraa.az_,1,False
skinclub_ct6649,zaqiahramsyi,1,False
skinclub_ct6649,zitycha21,1,False
skinclub_ct6649,zizazaira,1,False
skinclub_ct6649,zodiaktaurus05,1,False
skinclub_ip4711,testireal_ct49360,1,False
skinclub_ip8582,uwlaneeee,1,False
skinclub_ip8582,zaramisu.ae,1,False
skinclub_rp21463,skinlover_ct4123,1,False
skinlover_cp3417,skinlover_ct23275,1,False
skinlover_cp3417,skintok_ct36635,1,False
skinlover_cp3417,skintok_ct98906,1,False
skinlover_ct23275,spall_spillprodukk,1,False
skinlover_ct23275,sundanese259,1,False
skinlover_ct23275,susysusanti051709,1,False
skinlover_ct23275,vdyt__,1,False
skinlover_ct23275,vieldadamayanti,1,False
skinlover_ct23275,viiaa_12,1,False
skinlover_ct23275,vikafitriyna,1,False
skinlover_ct23275,windidhella,1,False
skinlover_ct23275,xyrann11,1,False
skinlover_ct23275,yaya.ziya,1,False
skinlover_ct23275,yourtipe_70,1,False
skinlover_ct23275,yuli_patmawati2407,1,False
skinlover_ct4123,unknownnnnn325,1,False
skinlover_ct4123,wanitatakseberapa,1,False
skinlover_ct7606,user9866834290704,1,False
skinlover_ct8756,yuliaaaponika99,1,False
skinlover_ip490,yaaayaaa33,1,False
skinlover_ip5228,skintok_ct36635,1,False
skintok_ct36635,spall_spillprodukk,1,False
skintok_ct36635,sundanese259,1,False
skintok_ct36635,susysusanti051709,1,False
skintok_ct36635,vdyt__,1,False
skintok_ct36635,vieldadamayanti,1,False
skintok_ct36635,viiaa_12,1,False
skintok_ct36635,vikafitriyna,1,False
skintok_ct36635,windidhella,1,False
skintok_ct36635,xyrann11,1,False
skintok_ct36635,yaya.ziya,1,False
skintok_ct36635,yourtipe_70,1,False
skintok_ct36635,yuli_patmawati2407,1,False
skintok_ct53509,tilanisa,1,False
skintok_ct98906,spall_spillprodukk,1,False
skintok_ct98906,sundanese259,1,False
skintok_ct98906,vdyt__,1,False
skintok_ct98906,vieldadamayanti,1,False
skintok_ct98906,viiaa_12,1,False
skintok_ct98906,vikafitriyna,1,False
skintok_ct98906,windidhella,1,False
skintok_ct98906,xyrann11,1,False
skintok_ct98906,yaya.ziya,1,False
skintok_ct98906,yourtipe_70,1,False
skintok_ct98906,yuli_patmawati2407,1,False
susi_melani20,testireal_ct48546,1,False
testiaman_r3c02m00x9822,yantirebellita,1,False
testiaman_r3c02m01x8585,yantirebellita,1,False
testiaman_r3c02m02x2716,yantirebellita,1,False
testiaman_r3c02m03x8993,yantirebellita,1,False
testiaman_r3c02m04x8847,yantirebellita,1,False
testireal_ct35011,tilanisa,1,False
testireal_ct48546,ventidueeeeeeee,1,False
ulasankilat_r3c07m00x2561,wulandarii_aja,1,False
ulasankilat_r3c07m01x9795,wulandarii_aja,1,False
ulasankilat_r3c07m02x4325,wulandarii_aja,1,False
ulasankilat_r3c07m03x2101,wulandarii_aja,1,False
ulasankilat_r3c07m04x5222,wulandarii_aja,1,False
