Id,Label,actor_type_primary,network_position,is_hcc_member,community,individual_subtype,is_video_creator,degree,weighted_degree,betweenness,n_comments,target_brand_primary,target_brand_label,target_scope,dominant_sentiment_x,account_goal_orientation,account_goal_confidence,exposure_level,hcc_association_status,strong_association_score,contextual_association_score,brand_label_auto,is_lcn_member,is_verified_registry_actor,username_norm,dominant_sentiment_y,positive_ratio,neutral_ratio,negative_ratio,sentiment_v2_coverage,evaluable_comments,sentiment_v2_validation_status
testireal_ct48546,testireal_ct48546,Community Actor,HCC,True,48,,False,4,6.0,0.0,6.0,Mixed_3plus_Brands,Mixed_3plus_Brands,HCC Brand Context,Mixed,Polarized / Contested,Medium,,,,,Mixed_3plus_Brands,True,False,testireal_ct48546,Neutral,0.3333333333333333,0.5,0.16666666666666666,1.0,6.0,FINAL_MODEL_VALIDATED
kulitcerah_ct92565,kulitcerah_ct92565,Community Actor,HCC,True,48,,False,4,6.0,0.0,6.0,Mixed_3plus_Brands,Mixed_3plus_Brands,HCC Brand Context,Mixed,Mixed Goals,Low,,,,,Mixed_3plus_Brands,True,False,kulitcerah_ct92565,Neutral,0.0,0.8333333333333334,0.16666666666666666,1.0,6.0,FINAL_MODEL_VALIDATED
beautyvibe_ct53672,beautyvibe_ct53672,Community Actor,HCC,True,48,,False,4,6.0,0.0,6.0,Mixed_3plus_Brands,Mixed_3plus_Brands,HCC Brand Context,Neutral,Neutral Engagement,Medium,,,,,Mixed_3plus_Brands,True,False,beautyvibe_ct53672,Neutral,0.0,1.0,0.0,1.0,6.0,FINAL_MODEL_VALIDATED
glowhunter_ip8989,glowhunter_ip8989,Mass Actor,LCN Non-HCC,False,20,,False,8,5.785714285714286,3.051305923686701e-05,6.0,,,Associated HCC Brand Context,Mixed,Polarized / Contested,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,18.0,Non-HCC,True,False,glowhunter_ip8989,Neutral,0.16666666666666666,0.5,0.3333333333333333,1.0,6.0,FINAL_MODEL_VALIDATED
beautyvibe_ip2744,beautyvibe_ip2744,Mass Actor,LCN Non-HCC,False,20,,False,8,5.785714285714286,8.321743428236456e-05,6.0,,,Associated HCC Brand Context,Mixed,Mixed Goals,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,18.0,Non-HCC,True,False,beautyvibe_ip2744,Negative,0.0,0.5,0.5,1.0,6.0,FINAL_MODEL_VALIDATED
racun_ip4816,racun_ip4816,Mass Actor,LCN Non-HCC,False,5,,False,11,5.5,0.0,4.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,12.0,Non-HCC,True,False,racun_ip4816,Neutral,0.0,1.0,0.0,1.0,4.0,FINAL_MODEL_VALIDATED
kulitglowing_ip8606,kulitglowing_ip8606,Mass Actor,LCN Non-HCC,False,5,,False,11,5.5,0.0,4.0,,,Associated HCC Brand Context,Mixed,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,12.0,Non-HCC,True,False,kulitglowing_ip8606,Neutral,0.0,0.75,0.25,1.0,4.0,FINAL_MODEL_VALIDATED
racun_ip2718,racun_ip2718,Mass Actor,LCN Non-HCC,False,5,,False,11,5.5,0.0,4.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,12.0,Non-HCC,True,False,racun_ip2718,Neutral,0.25,0.75,0.0,1.0,4.0,FINAL_MODEL_VALIDATED
glowingid_rr16545,glowingid_rr16545,Mass Actor,LCN Non-HCC,False,52,,False,5,5.375,2.4965230284709368e-05,7.0,Daviena,Daviena,Associated HCC Brand Context,Negative,Mixed Goals,Low,Direct Interaction,Unique Direct Association,25.0,54.0,Non-HCC,True,False,glowingid_rr16545,,,,,,,FINAL_MODEL_VALIDATED
reviewjujur_ip4671,reviewjujur_ip4671,Mass Actor,LCN Non-HCC,False,20,,False,7,5.25,0.0,6.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Medium,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,18.0,Non-HCC,True,False,reviewjujur_ip4671,Neutral,0.16666666666666666,0.8333333333333334,0.0,1.0,6.0,FINAL_MODEL_VALIDATED
beautyaddict_ip1981,beautyaddict_ip1981,Mass Actor,LCN Non-HCC,False,20,,False,7,5.25,0.0,6.0,,,Associated HCC Brand Context,Negative,Critical / Complaint,Medium,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,18.0,Non-HCC,True,False,beautyaddict_ip1981,Neutral,0.2,0.6,0.2,0.8333333333333334,5.0,FINAL_MODEL_VALIDATED
skinbestie_ip2505,skinbestie_ip2505,Mass Actor,LCN Non-HCC,False,20,,False,7,5.25,0.0,6.0,,,Associated HCC Brand Context,Negative,Critical / Complaint,Medium,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,18.0,Non-HCC,True,False,skinbestie_ip2505,Neutral,0.0,0.8,0.2,0.8333333333333334,5.0,FINAL_MODEL_VALIDATED
reviewjujur_ip1013,reviewjujur_ip1013,Mass Actor,LCN Non-HCC,False,20,,False,7,5.25,0.0,6.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,18.0,Non-HCC,True,False,reviewjujur_ip1013,Neutral,0.0,1.0,0.0,1.0,6.0,FINAL_MODEL_VALIDATED
skincare_ip797,skincare_ip797,Mass Actor,LCN Non-HCC,False,20,,False,7,5.25,0.0,6.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,18.0,Non-HCC,True,False,skincare_ip797,Neutral,0.16666666666666666,0.8333333333333334,0.0,1.0,6.0,FINAL_MODEL_VALIDATED
glowcheck_r3c10m00x7594,glowcheck_r3c10m00x7594,Community Actor,HCC,True,113,,False,5,5.178571428571428,0.0,3.0,Maryame,Maryame,HCC Brand Context,Positive,Promotional / Supportive,Low,,,,,Maryame,True,False,glowcheck_r3c10m00x7594,Positive,1.0,0.0,0.0,1.0,3.0,FINAL_MODEL_VALIDATED
glowdiary_r3c03m00x2631,glowdiary_r3c03m00x2631,Community Actor,HCC,True,114,,False,5,5.178571428571428,0.0,3.0,Maryame,Maryame,HCC Brand Context,Positive,Promotional / Supportive,Low,,,,,Maryame,True,False,glowdiary_r3c03m00x2631,Positive,1.0,0.0,0.0,0.6666666666666666,2.0,FINAL_MODEL_VALIDATED
skinlover_ct23275,skinlover_ct23275,Community Actor,HCC,True,87,,False,4,5.089285714285714,0.0,5.0,Mixed_2_Brands,Mixed_2_Brands,HCC Brand Context,Mixed,Mixed Goals,Low,,,,,Mixed_2_Brands,True,False,skinlover_ct23275,Neutral,0.2,0.8,0.0,1.0,5.0,FINAL_MODEL_VALIDATED
glowup_ct95907,glowup_ct95907,Community Actor,HCC,True,20,,False,3,5.071428571428571,0.0,8.0,Daviena,Daviena,HCC Brand Context,Negative,Mixed Goals,Low,,,,,Daviena,True,False,glowup_ct95907,Neutral,0.0,0.875,0.125,1.0,8.0,FINAL_MODEL_VALIDATED
glowup_ct95695,glowup_ct95695,Mass Actor,LCN Non-HCC,False,120,,False,5,5.0,0.0,4.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,11.0,Non-HCC,True,False,glowup_ct95695,Neutral,0.0,1.0,0.0,1.0,4.0,FINAL_MODEL_VALIDATED
kulitcerah_ct74535,kulitcerah_ct74535,Mass Actor,LCN Non-HCC,False,120,,False,5,5.0,0.0,4.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,11.0,Non-HCC,True,False,kulitcerah_ct74535,Neutral,0.25,0.75,0.0,1.0,4.0,FINAL_MODEL_VALIDATED
bestieku_ct66053,bestieku_ct66053,Mass Actor,LCN Non-HCC,False,120,,False,5,5.0,0.0,4.0,,,Associated HCC Brand Context,Positive,Promotional / Supportive,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,11.0,Non-HCC,True,False,bestieku_ct66053,Neutral,0.0,1.0,0.0,1.0,4.0,FINAL_MODEL_VALIDATED
dearskin_ct58033,dearskin_ct58033,Community Actor,HCC,True,20,,False,4,5.0,4.854350333137933e-05,8.0,Daviena,Daviena,HCC Brand Context,Negative,Critical / Complaint,Medium,,,,,Daviena,True,False,dearskin_ct58033,Neutral,0.0,0.75,0.25,1.0,8.0,FINAL_MODEL_VALIDATED
skincare_ct87875,skincare_ct87875,Community Actor,HCC,True,20,,False,4,5.0,4.854350333137933e-05,8.0,Daviena,Daviena,HCC Brand Context,Neutral,Neutral Engagement,Medium,,,,,Daviena,True,False,skincare_ct87875,Neutral,0.25,0.75,0.0,1.0,8.0,FINAL_MODEL_VALIDATED
skinlover_ct47678,skinlover_ct47678,Mass Actor,LCN Non-HCC,False,120,,False,5,5.0,0.0,4.0,,,Associated HCC Brand Context,Mixed,Mixed Goals,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,11.0,Non-HCC,True,False,skinlover_ct47678,Neutral,0.0,0.75,0.25,1.0,4.0,FINAL_MODEL_VALIDATED
beautyaddict_ct30004,beautyaddict_ct30004,Mass Actor,LCN Non-HCC,False,120,,False,5,5.0,0.0,4.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,11.0,Non-HCC,True,False,beautyaddict_ct30004,Neutral,0.25,0.75,0.0,1.0,4.0,FINAL_MODEL_VALIDATED
skinbestie_ct9114,skinbestie_ct9114,Community Actor,HCC,True,183,,False,7,4.875,8.321743428236456e-05,3.0,The Originote,The Originote,HCC Brand Context,Negative,Critical / Complaint,Low,,,,,The Originote,True,False,skinbestie_ct9114,Negative,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,3.0,FINAL_MODEL_VALIDATED
glowhunter_ct4328,glowhunter_ct4328,Mass Actor,LCN Non-HCC,False,20,,False,6,4.821428571428571,0.0002662957897035,4.0,,,Associated HCC Brand Context,Negative,Critical / Complaint,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,9.0,Non-HCC,True,False,glowhunter_ct4328,Neutral,0.0,0.6666666666666666,0.3333333333333333,0.75,3.0,FINAL_MODEL_VALIDATED
cantik_ip3572,cantik_ip3572,Mass Actor,LCN Non-HCC,False,19,,False,9,4.803571428571429,0.0005908437834047,7.0,,,Associated HCC Brand Context,Positive,Promotional / Supportive,Medium,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,25.0,Non-HCC,True,False,cantik_ip3572,Neutral,0.0,1.0,0.0,1.0,4.0,FINAL_MODEL_VALIDATED
cantiknyata_r3c06m00x8166,cantiknyata_r3c06m00x8166,Community Actor,HCC,True,99,,False,5,4.553571428571429,0.0,3.0,The Originote,The Originote,HCC Brand Context,Positive,Promotional / Supportive,Low,,,,,The Originote,True,False,cantiknyata_r3c06m00x8166,Positive,1.0,0.0,0.0,1.0,3.0,FINAL_MODEL_VALIDATED
glowup_ct93477,glowup_ct93477,Community Actor,HCC,True,17,,False,6,4.5,0.0,3.0,Mixed_3plus_Brands,Mixed_3plus_Brands,HCC Brand Context,Mixed,Mixed Goals,Low,,,,,Mixed_3plus_Brands,True,False,glowup_ct93477,Neutral,0.0,0.6666666666666666,0.3333333333333333,1.0,3.0,FINAL_MODEL_VALIDATED
glowingid_ct11995,glowingid_ct11995,Community Actor,HCC,True,17,,False,6,4.5,0.0,3.0,Mixed_3plus_Brands,Mixed_3plus_Brands,HCC Brand Context,Neutral,Neutral Engagement,Low,,,,,Mixed_3plus_Brands,True,False,glowingid_ct11995,Neutral,0.3333333333333333,0.6666666666666666,0.0,1.0,3.0,FINAL_MODEL_VALIDATED
skincare_ct68797,skincare_ct68797,Community Actor,HCC,True,17,,False,6,4.5,0.0,3.0,Mixed_3plus_Brands,Mixed_3plus_Brands,HCC Brand Context,Neutral,Neutral Engagement,Low,,,,,Mixed_3plus_Brands,True,False,skincare_ct68797,Neutral,0.0,1.0,0.0,1.0,3.0,FINAL_MODEL_VALIDATED
beautyaddict_ct75025,beautyaddict_ct75025,Community Actor,HCC,True,17,,False,6,4.5,0.0,3.0,Mixed_3plus_Brands,Mixed_3plus_Brands,HCC Brand Context,Negative,Critical / Complaint,Low,,,,,Mixed_3plus_Brands,True,False,beautyaddict_ct75025,Neutral,0.3333333333333333,0.6666666666666666,0.0,1.0,3.0,FINAL_MODEL_VALIDATED
glowhunter_ct68859,glowhunter_ct68859,Community Actor,HCC,True,46,,False,6,4.5,0.0,3.0,The Originote,The Originote,HCC Brand Context,Negative,Critical / Complaint,Low,,,,,The Originote,True,False,glowhunter_ct68859,Neutral,0.0,0.6666666666666666,0.3333333333333333,1.0,3.0,FINAL_MODEL_VALIDATED
kulitglowing_ct71939,kulitglowing_ct71939,Community Actor,HCC,True,46,,False,6,4.5,0.0,3.0,The Originote,The Originote,HCC Brand Context,Negative,Critical / Complaint,Low,,,,,The Originote,True,False,kulitglowing_ct71939,Neutral,0.0,0.6666666666666666,0.3333333333333333,1.0,3.0,FINAL_MODEL_VALIDATED
bestieku_ct63780,bestieku_ct63780,Community Actor,HCC,True,46,,False,6,4.5,0.0,3.0,The Originote,The Originote,HCC Brand Context,Negative,Critical / Complaint,Low,,,,,The Originote,True,False,bestieku_ct63780,Neutral,0.0,1.0,0.0,1.0,3.0,FINAL_MODEL_VALIDATED
racun_ct61657,racun_ct61657,Community Actor,HCC,True,17,,False,6,4.5,0.0,3.0,Mixed_3plus_Brands,Mixed_3plus_Brands,HCC Brand Context,Mixed,Insufficient Text,,,,,,Mixed_3plus_Brands,True,False,racun_ct61657,Negative,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,3.0,FINAL_MODEL_VALIDATED
beautyvibe_ct9600,beautyvibe_ct9600,Community Actor,HCC,True,17,,False,6,4.5,0.0,3.0,Mixed_3plus_Brands,Mixed_3plus_Brands,HCC Brand Context,Neutral,Neutral Engagement,Low,,,,,Mixed_3plus_Brands,True,False,beautyvibe_ct9600,Neutral,0.0,1.0,0.0,1.0,3.0,FINAL_MODEL_VALIDATED
skinclub_ct998,skinclub_ct998,Community Actor,HCC,True,46,,False,6,4.5,0.0,3.0,The Originote,The Originote,HCC Brand Context,Mixed,Insufficient Text,,,,,,The Originote,True,False,skinclub_ct998,Neutral,0.3333333333333333,0.6666666666666666,0.0,1.0,3.0,FINAL_MODEL_VALIDATED
reviewjujur_ct84556,reviewjujur_ct84556,Community Actor,HCC,True,46,,False,6,4.5,0.0,3.0,The Originote,The Originote,HCC Brand Context,Negative,Critical / Complaint,Low,,,,,The Originote,True,False,reviewjujur_ct84556,Neutral,0.3333333333333333,0.6666666666666666,0.0,1.0,3.0,FINAL_MODEL_VALIDATED
racun_ct19392,racun_ct19392,Community Actor,HCC,True,46,,False,6,4.5,0.0,3.0,The Originote,The Originote,HCC Brand Context,Neutral,Neutral Engagement,Low,,,,,The Originote,True,False,racun_ct19392,Neutral,0.0,1.0,0.0,1.0,3.0,FINAL_MODEL_VALIDATED
beautyvibe_ct18973,beautyvibe_ct18973,Community Actor,HCC,True,46,,False,6,4.5,0.0,3.0,The Originote,The Originote,HCC Brand Context,Neutral,Neutral Engagement,Low,,,,,The Originote,True,False,beautyvibe_ct18973,Neutral,0.0,1.0,0.0,1.0,3.0,FINAL_MODEL_VALIDATED
racun_ct40815,racun_ct40815,Community Actor,HCC,True,45,,False,3,4.5,0.0,6.0,Mixed_3plus_Brands,Mixed_3plus_Brands,HCC Brand Context,Neutral,Neutral Engagement,Medium,,,,,Mixed_3plus_Brands,True,False,racun_ct40815,Neutral,0.0,0.8333333333333334,0.16666666666666666,1.0,6.0,FINAL_MODEL_VALIDATED
reviewjujur_ct43520,reviewjujur_ct43520,Community Actor,HCC,True,45,,False,3,4.5,0.0,6.0,Mixed_3plus_Brands,Mixed_3plus_Brands,HCC Brand Context,Neutral,Neutral Engagement,Medium,,,,,Mixed_3plus_Brands,True,False,reviewjujur_ct43520,Neutral,0.16666666666666666,0.5,0.3333333333333333,1.0,6.0,FINAL_MODEL_VALIDATED
beautyvibe_ct13413,beautyvibe_ct13413,Community Actor,HCC,True,45,,False,3,4.5,0.0,6.0,Mixed_3plus_Brands,Mixed_3plus_Brands,HCC Brand Context,Neutral,Neutral Engagement,Medium,,,,,Mixed_3plus_Brands,True,False,beautyvibe_ct13413,Neutral,0.16666666666666666,0.8333333333333334,0.0,1.0,6.0,FINAL_MODEL_VALIDATED
testireal_ct49360,testireal_ct49360,Community Actor,HCC,True,45,,False,3,4.5,0.0,6.0,Mixed_3plus_Brands,Mixed_3plus_Brands,HCC Brand Context,Neutral,Neutral Engagement,Medium,,,,,Mixed_3plus_Brands,True,False,testireal_ct49360,Neutral,0.0,1.0,0.0,1.0,6.0,FINAL_MODEL_VALIDATED
glowingid_ct18883,glowingid_ct18883,Community Actor,HCC,True,87,,False,4,4.375,0.0,5.0,Mixed_2_Brands,Mixed_2_Brands,HCC Brand Context,Neutral,Neutral Engagement,Low,,,,,Mixed_2_Brands,True,False,glowingid_ct18883,Neutral,0.0,1.0,0.0,1.0,5.0,FINAL_MODEL_VALIDATED
skintok_ct98906,skintok_ct98906,Community Actor,HCC,True,87,,False,4,4.375,0.0,5.0,Mixed_2_Brands,Mixed_2_Brands,HCC Brand Context,Positive,Promotional / Supportive,Low,,,,,Mixed_2_Brands,True,False,skintok_ct98906,Neutral,0.2,0.8,0.0,1.0,5.0,FINAL_MODEL_VALIDATED
skintok_ct36635,skintok_ct36635,Community Actor,HCC,True,87,,False,4,4.375,0.0,5.0,Mixed_2_Brands,Mixed_2_Brands,HCC Brand Context,Negative,Polarized / Contested,Medium,,,,,Mixed_2_Brands,True,False,skintok_ct36635,Neutral,0.2,0.8,0.0,1.0,5.0,FINAL_MODEL_VALIDATED
skinbestie_ct9146,skinbestie_ct9146,Community Actor,HCC,True,182,,False,6,4.285714285714286,2.773914476078819e-05,3.0,Not identified,Not identified,HCC Brand Context,Mixed,Mixed Goals,Low,,,,,Not identified,True,False,skinbestie_ct9146,Neutral,0.0,1.0,0.0,1.0,3.0,FINAL_MODEL_VALIDATED
skinbestie_ct9276,skinbestie_ct9276,Community Actor,HCC,True,15,,False,6,4.285714285714286,2.219131580863055e-05,3.0,The Originote,The Originote,HCC Brand Context,Mixed,Mixed Goals,Low,,,,,The Originote,True,False,skinbestie_ct9276,Negative,0.0,0.3333333333333333,0.6666666666666666,1.0,3.0,FINAL_MODEL_VALIDATED
kulitsehat_ct7039,kulitsehat_ct7039,Mass Actor,LCN Non-HCC,False,20,,False,6,4.285714285714286,8.044351980628574e-05,3.0,,,Associated HCC Brand Context,Negative,Critical / Complaint,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,8.0,Non-HCC,True,False,kulitsehat_ct7039,Negative,0.0,0.3333333333333333,0.6666666666666666,1.0,3.0,FINAL_MODEL_VALIDATED
glowup_ct3239,glowup_ct3239,Community Actor,HCC,True,117,,False,6,4.285714285714286,1.1095657904315277e-05,3.0,The Originote,The Originote,HCC Brand Context,Negative,Critical / Complaint,Low,,,,,The Originote,True,False,glowup_ct3239,Neutral,0.0,0.6666666666666666,0.3333333333333333,1.0,3.0,FINAL_MODEL_VALIDATED
skinclub_ct2318,skinclub_ct2318,Community Actor,HCC,True,2,,False,6,4.285714285714286,3.051305923686701e-05,3.0,Maryame,Maryame,HCC Brand Context,Neutral,Neutral Engagement,Low,,,,,Maryame,True,False,skinclub_ct2318,Neutral,0.0,1.0,0.0,1.0,3.0,FINAL_MODEL_VALIDATED
skincare_ct7727,skincare_ct7727,Community Actor,HCC,True,2,,False,6,4.285714285714286,3.051305923686701e-05,3.0,Maryame,Maryame,HCC Brand Context,Negative,Critical / Complaint,Low,,,,,Maryame,True,False,skincare_ct7727,Neutral,0.3333333333333333,0.6666666666666666,0.0,1.0,3.0,FINAL_MODEL_VALIDATED
dearskin_ct6747,dearskin_ct6747,Community Actor,HCC,True,50,,False,6,4.285714285714286,2.4965230284709368e-05,3.0,Maryame,Maryame,HCC Brand Context,Negative,Critical / Complaint,Low,,,,,Maryame,True,False,dearskin_ct6747,Neutral,0.3333333333333333,0.6666666666666666,0.0,1.0,3.0,FINAL_MODEL_VALIDATED
racun_ct1114,racun_ct1114,Community Actor,HCC,True,50,,False,6,4.285714285714286,2.773914476078819e-05,3.0,Maryame,Maryame,HCC Brand Context,Mixed,Mixed Goals,Low,,,,,Maryame,True,False,racun_ct1114,Neutral,0.0,1.0,0.0,1.0,3.0,FINAL_MODEL_VALIDATED
beautyaddict_ct7716,beautyaddict_ct7716,Community Actor,HCC,True,18,,False,6,4.285714285714286,1.9417401332551733e-05,3.0,The Originote,The Originote,HCC Brand Context,Negative,Insufficient Text,,,,,,The Originote,True,False,beautyaddict_ct7716,Neutral,0.0,1.0,0.0,1.0,3.0,FINAL_MODEL_VALIDATED
skinclub_ip8754,skinclub_ip8754,Mass Actor,LCN Non-HCC,False,150,,False,7,4.25,0.0,5.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Medium,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,20.0,Non-HCC,True,False,skinclub_ip8754,Neutral,0.2,0.8,0.0,1.0,5.0,FINAL_MODEL_VALIDATED
reviewpedas_r3c09m00x7495,reviewpedas_r3c09m00x7495,Community Actor,HCC,True,191,,False,4,4.142857142857142,0.0,3.0,The Originote,The Originote,HCC Brand Context,Positive,Promotional / Supportive,Low,,,,,The Originote,True,False,reviewpedas_r3c09m00x7495,Positive,1.0,0.0,0.0,1.0,3.0,FINAL_MODEL_VALIDATED
testiaman_r3c02m00x9822,testiaman_r3c02m00x9822,Community Actor,HCC,True,205,,False,4,4.142857142857142,0.0,3.0,The Originote,The Originote,HCC Brand Context,Positive,Promotional / Supportive,Low,,,,,The Originote,True,False,testiaman_r3c02m00x9822,Positive,1.0,0.0,0.0,1.0,3.0,FINAL_MODEL_VALIDATED
beautyfess_r3c05m00x6415,beautyfess_r3c05m00x6415,Community Actor,HCC,True,42,,False,4,4.142857142857142,0.0,3.0,Daviena,Daviena,HCC Brand Context,Positive,Promotional / Supportive,Low,,,,,Daviena,True,False,beautyfess_r3c05m00x6415,Positive,1.0,0.0,0.0,1.0,3.0,FINAL_MODEL_VALIDATED
cantik_ct9210,cantik_ct9210,Community Actor,HCC,True,17,,False,4,4.125,0.0001137304935192,7.0,Mixed_3plus_Brands,Mixed_3plus_Brands,HCC Brand Context,Mixed,Mixed Goals,Low,,,,,Mixed_3plus_Brands,True,False,cantik_ct9210,Neutral,0.14285714285714285,0.8571428571428571,0.0,1.0,7.0,FINAL_MODEL_VALIDATED
skinlover_ct4123,skinlover_ct4123,Community Actor,HCC,True,49,,False,5,4.071428571428571,2.219131580863055e-05,4.0,Mixed_3plus_Brands,Mixed_3plus_Brands,HCC Brand Context,Neutral,Neutral Engagement,Low,,,,,Mixed_3plus_Brands,True,False,skinlover_ct4123,Neutral,0.0,1.0,0.0,1.0,4.0,FINAL_MODEL_VALIDATED
reviewjujur_ct9773,reviewjujur_ct9773,Community Actor,HCC,True,183,,False,6,4.071428571428571,5.270437504549756e-05,3.0,The Originote,The Originote,HCC Brand Context,Neutral,Neutral Engagement,Low,,,,,The Originote,True,False,reviewjujur_ct9773,Neutral,0.0,0.6666666666666666,0.3333333333333333,1.0,3.0,FINAL_MODEL_VALIDATED
skinlover_ip490,skinlover_ip490,Community Actor,HCC,True,103,,False,6,4.035714285714286,0.0001220522369474,6.0,Daviena,Daviena,HCC Brand Context,Neutral,Neutral Engagement,Medium,,,,,Daviena,True,False,skinlover_ip490,Neutral,0.0,0.8333333333333334,0.16666666666666666,1.0,6.0,FINAL_MODEL_VALIDATED
dearskin_ip2757,dearskin_ip2757,Mass Actor,LCN Non-HCC,False,19,,False,8,4.035714285714286,0.0001248261514235,4.0,,,Associated HCC Brand Context,Negative,Critical / Complaint,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,13.0,Non-HCC,True,False,dearskin_ip2757,Neutral,0.0,1.0,0.0,1.0,4.0,FINAL_MODEL_VALIDATED
glowdiary_r3c03m05x9471,glowdiary_r3c03m05x9471,Community Actor,HCC,True,114,,False,5,4.035714285714286,0.0,5.0,Maryame,Maryame,HCC Brand Context,Positive,Promotional / Supportive,Medium,,,,,Maryame,True,False,glowdiary_r3c03m05x9471,Positive,1.0,0.0,0.0,0.8,4.0,FINAL_MODEL_VALIDATED
glowdiary_r3c03m01x2588,glowdiary_r3c03m01x2588,Community Actor,HCC,True,114,,False,5,4.035714285714286,0.0,5.0,Maryame,Maryame,HCC Brand Context,Positive,Promotional / Supportive,Medium,,,,,Maryame,True,False,glowdiary_r3c03m01x2588,Positive,1.0,0.0,0.0,0.8,4.0,FINAL_MODEL_VALIDATED
glowcheck_r3c10m05x2485,glowcheck_r3c10m05x2485,Community Actor,HCC,True,113,,False,5,4.035714285714286,0.0,5.0,Maryame,Maryame,HCC Brand Context,Positive,Promotional / Supportive,Medium,,,,,Maryame,True,False,glowcheck_r3c10m05x2485,Positive,1.0,0.0,0.0,1.0,5.0,FINAL_MODEL_VALIDATED
skinlover_ip9713,skinlover_ip9713,Community Actor,HCC,True,103,,False,6,4.035714285714286,0.0001220522369474,6.0,Daviena,Daviena,HCC Brand Context,Neutral,Neutral Engagement,Medium,,,,,Daviena,True,False,skinlover_ip9713,Neutral,0.0,1.0,0.0,1.0,6.0,FINAL_MODEL_VALIDATED
glowcheck_r3c10m03x7520,glowcheck_r3c10m03x7520,Community Actor,HCC,True,113,,False,5,4.035714285714286,0.0,5.0,Maryame,Maryame,HCC Brand Context,Positive,Promotional / Supportive,Medium,,,,,Maryame,True,False,glowcheck_r3c10m03x7520,Positive,1.0,0.0,0.0,1.0,5.0,FINAL_MODEL_VALIDATED
glowdiary_r3c03m02x1592,glowdiary_r3c03m02x1592,Community Actor,HCC,True,114,,False,5,4.035714285714286,0.0,5.0,Maryame,Maryame,HCC Brand Context,Positive,Promotional / Supportive,Medium,,,,,Maryame,True,False,glowdiary_r3c03m02x1592,Positive,1.0,0.0,0.0,1.0,5.0,FINAL_MODEL_VALIDATED
glowcheck_r3c10m02x8990,glowcheck_r3c10m02x8990,Community Actor,HCC,True,113,,False,5,4.035714285714286,0.0,5.0,Maryame,Maryame,HCC Brand Context,Positive,Promotional / Supportive,Medium,,,,,Maryame,True,False,glowcheck_r3c10m02x8990,Positive,1.0,0.0,0.0,1.0,5.0,FINAL_MODEL_VALIDATED
glowcheck_r3c10m01x2927,glowcheck_r3c10m01x2927,Community Actor,HCC,True,113,,False,5,4.035714285714286,0.0,5.0,Maryame,Maryame,HCC Brand Context,Positive,Promotional / Supportive,Medium,,,,,Maryame,True,False,glowcheck_r3c10m01x2927,Positive,0.8,0.2,0.0,1.0,5.0,FINAL_MODEL_VALIDATED
