screenshot_group_rank,group_id,member_rank,comment_id,video_id,video_url,tiktok_comment_url_candidate,platform_username,account,actor_type_primary,network_position,hcc_id,brand,timestamp,comment_text_presentation,group_similarity_category,group_n_comments,group_n_accounts,group_n_videos,group_quality_flag,screenshot_eligible,screenshot_status,screenshot_file,reviewer_notes
6,SIM_CLUSTER_00013,4,9182736451827362868A,7194330759329631514,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz&comment_id=9182736451827362868A,_d.indrii,MASS_05b6acd6c11b,Mass Actor,Outside LCN,,The Originote,2023-04-23T10:32:18+00:00,senang banget nemu originote karena cocok dan tidak bikin berat di wajah,EXACT_DUPLICATE,148,148,45,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
6,SIM_CLUSTER_00013,5,9182736451827362286A,7418514646698642693,https://www.tiktok.com/@mimiaudmua/video/7418514646698642693?_r=1&_t=ZS-977UpdmV9X8,https://www.tiktok.com/@mimiaudmua/video/7418514646698642693?_r=1&_t=ZS-977UpdmV9X8&comment_id=9182736451827362286A,skinclub_pa00879,MASS_0671dc5e362d,Mass Actor,Outside LCN,,Maryame,2024-10-17T20:59:43+00:00,senang banget nemu maryame karena cocok dan tidak bikin berat di wajah,EXACT_DUPLICATE,148,148,45,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
6,SIM_CLUSTER_00013,6,9182736451827362495A,7429265515434036485,https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A,https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A&comment_id=9182736451827362495A,skinclub_pa01049,MASS_073dbccbdfeb,Mass Actor,Outside LCN,,Maryame,2024-12-20T03:11:40+00:00,senang banget nemu maryame karena cocok dan tidak bikin berat di wajah,EXACT_DUPLICATE,148,148,45,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
6,SIM_CLUSTER_00013,7,9182736451827361724A,7421104723333483782,https://www.tiktok.com/@yulyadew123/video/7421104723333483782?_r=1&_t=ZS-978hae1IR2W,https://www.tiktok.com/@yulyadew123/video/7421104723333483782?_r=1&_t=ZS-978hae1IR2W&comment_id=9182736451827361724A,skinclub_pa00499,MASS_076015691cc0,Mass Actor,Outside LCN,,Daviena,2024-10-05T09:39:17+00:00,senang banget nemu davina karena cocok dan tidak bikin berat di wajah,EXACT_DUPLICATE,148,148,45,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
6,SIM_CLUSTER_00013,8,9182736451827362956A,7194330759329631514,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz&comment_id=9182736451827362956A,_is7091,MASS_0a352327f2b0,Mass Actor,Outside LCN,,The Originote,2023-03-05T08:17:18+00:00,senang banget nemu originote karena cocok dan tidak bikin berat di wajah,EXACT_DUPLICATE,148,148,45,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
7,SIM_CLUSTER_00014,1,9182736451827362638A,7279666593129434374,https://www.tiktok.com/@deswitatata2/video/7279666593129434374?_r=1&_t=ZS-9702EZVUuGo,https://www.tiktok.com/@deswitatata2/video/7279666593129434374?_r=1&_t=ZS-9702EZVUuGo&comment_id=9182736451827362638A,.bakoelgedhang02,MASS_004be21fe6cc,Mass Actor,Outside LCN,,Maryame,2024-02-27T06:27:04+00:00,hasil pakai maryame bikin kulit terasa lebih cerah dan sehat,EXACT_DUPLICATE,148,148,45,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
7,SIM_CLUSTER_00014,2,9182736451827362946A,7306081689422351622,https://www.tiktok.com/@dww.srtk/video/7306081689422351622?_r=1&_t=ZS-9701GJQuJW6,https://www.tiktok.com/@dww.srtk/video/7306081689422351622?_r=1&_t=ZS-9701GJQuJW6&comment_id=9182736451827362946A,_icharahmadany,MASS_011f2ca71973,Mass Actor,Outside LCN,,The Originote,2023-12-02T08:49:24+00:00,hasil pakai originote bikin kulit terasa lebih cerah dan sehat,EXACT_DUPLICATE,148,148,45,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
7,SIM_CLUSTER_00014,3,9182736451827362661A,7472351771025755410,https://www.tiktok.com/@dewihanijayanti/video/7472351771025755410?_r=1&_t=ZS-9702VldBrPj,https://www.tiktok.com/@dewihanijayanti/video/7472351771025755410?_r=1&_t=ZS-9702VldBrPj&comment_id=9182736451827362661A,.kholifahfurniture,MASS_0148cb8ab589,Mass Actor,Outside LCN,,Maryame,2025-09-30T03:46:44+00:00,hasil pakai maryame bikin kulit terasa lebih cerah dan sehat,EXACT_DUPLICATE,148,148,45,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
7,SIM_CLUSTER_00014,4,9182736451827362737A,7429265515434036485,https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A,https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A&comment_id=9182736451827362737A,_.thisraan,MASS_02362cada70e,Mass Actor,Outside LCN,,Maryame,2024-10-26T00:34:28+00:00,hasil pakai maryame bikin kulit terasa lebih cerah dan sehat,EXACT_DUPLICATE,148,148,45,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
7,SIM_CLUSTER_00014,5,9182736451827362397A,7507827983269350661,https://www.tiktok.com/@dewihanijayanti/video/7507827983269350661?_r=1&_t=ZS-9702OSYYkz4,https://www.tiktok.com/@dewihanijayanti/video/7507827983269350661?_r=1&_t=ZS-9702OSYYkz4&comment_id=9182736451827362397A,glowhunter_pa00970,MASS_025e4014ab83,Mass Actor,Outside LCN,,Maryame,2026-02-12T22:14:49+00:00,hasil pakai maryame bikin kulit terasa lebih cerah dan sehat,EXACT_DUPLICATE,148,148,45,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
7,SIM_CLUSTER_00014,6,9182736451827362353A,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=9182736451827362353A,glowhunter_pa00930,MASS_03721d282d67,Mass Actor,Outside LCN,,Maryame,2024-10-22T19:47:02+00:00,hasil pakai maryame bikin kulit terasa lebih cerah dan sehat,EXACT_DUPLICATE,148,148,45,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
7,SIM_CLUSTER_00014,7,9182736451827361967A,7430007251076697350,https://www.tiktok.com/@nooraabeautycreator/video/7430007251076697350?_r=1&_t=ZS-9702Cpl4Gl0,https://www.tiktok.com/@nooraabeautycreator/video/7430007251076697350?_r=1&_t=ZS-9702Cpl4Gl0&comment_id=9182736451827361967A,glowhunter_pa00700,MASS_046ef85a1a79,Mass Actor,Outside LCN,,Maryame,2025-01-12T01:39:40+00:00,hasil pakai maryame bikin kulit terasa lebih cerah dan sehat,EXACT_DUPLICATE,148,148,45,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
7,SIM_CLUSTER_00014,8,9182736451827361637A,7421104723333483782,https://www.tiktok.com/@yulyadew123/video/7421104723333483782?_r=1&_t=ZS-978hae1IR2W,https://www.tiktok.com/@yulyadew123/video/7421104723333483782?_r=1&_t=ZS-978hae1IR2W&comment_id=9182736451827361637A,glowhunter_pa00430,MASS_06ba817fcf38,Mass Actor,Outside LCN,,Daviena,2024-10-03T09:01:41+00:00,hasil pakai davina bikin kulit terasa lebih cerah dan sehat,EXACT_DUPLICATE,148,148,45,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
8,SIM_CLUSTER_00007,1,9182736451827362785A,7523137946246008069,https://www.tiktok.com/@maryame.official/video/7523137946246008069?_r=1&_t=ZS-97029nEoy2h,https://www.tiktok.com/@maryame.official/video/7523137946246008069?_r=1&_t=ZS-97029nEoy2h&comment_id=9182736451827362785A,_afiahmuslimin,MASS_005055bf469d,Mass Actor,Outside LCN,,Maryame,2025-10-24T09:41:49+00:00,setelah rutin pakai maryame kulitku terasa lebih sehat dan lembap,EXACT_DUPLICATE,149,149,44,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
8,SIM_CLUSTER_00007,2,9182736451827362873A,7235406683676167430,https://www.tiktok.com/@cellynstore_/video/7235406683676167430?_r=1&_t=ZS-9701gToMRNv,https://www.tiktok.com/@cellynstore_/video/7235406683676167430?_r=1&_t=ZS-9701gToMRNv&comment_id=9182736451827362873A,_ddyya1,MASS_014e51268e9c,Mass Actor,Outside LCN,,The Originote,2024-04-20T04:42:15+00:00,setelah rutin pakai originote kulitku terasa lebih sehat dan lembap,EXACT_DUPLICATE,149,149,44,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
8,SIM_CLUSTER_00007,3,9182736451827361948A,7418514646698642693,https://www.tiktok.com/@mimiaudmua/video/7418514646698642693?_r=1&_t=ZS-977UpdmV9X8,https://www.tiktok.com/@mimiaudmua/video/7418514646698642693?_r=1&_t=ZS-977UpdmV9X8&comment_id=9182736451827361948A,beautyvibe_pa00683,MASS_0344051f2088,Mass Actor,Outside LCN,,Maryame,2024-09-28T13:24:11+00:00,setelah rutin pakai maryame kulitku terasa lebih sehat dan lembap,EXACT_DUPLICATE,149,149,44,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
8,SIM_CLUSTER_00007,4,9182736451827362862A,7314309007341063429,https://www.tiktok.com/@racunwithdivani/video/7314309007341063429?_r=1&_t=ZS-9701OFzBfQA,https://www.tiktok.com/@racunwithdivani/video/7314309007341063429?_r=1&_t=ZS-9701OFzBfQA&comment_id=9182736451827362862A,_cicacaa,MASS_034df43f03d3,Mass Actor,Outside LCN,,The Originote,2024-01-17T03:47:25+00:00,setelah rutin pakai originote kulitku terasa lebih sehat dan lembap,EXACT_DUPLICATE,149,149,44,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
8,SIM_CLUSTER_00007,5,9182736451827361696A,7421104723333483782,https://www.tiktok.com/@yulyadew123/video/7421104723333483782?_r=1&_t=ZS-978hae1IR2W,https://www.tiktok.com/@yulyadew123/video/7421104723333483782?_r=1&_t=ZS-978hae1IR2W&comment_id=9182736451827361696A,beautyvibe_pa00483,MASS_0379333ad872,Mass Actor,Outside LCN,,Daviena,2024-10-03T22:09:36+00:00,setelah rutin pakai davina kulitku terasa lebih sehat dan lembap,EXACT_DUPLICATE,149,149,44,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
8,SIM_CLUSTER_00007,6,9182736451827362312A,7430007251076697350,https://www.tiktok.com/@nooraabeautycreator/video/7430007251076697350?_r=1&_t=ZS-9702Cpl4Gl0,https://www.tiktok.com/@nooraabeautycreator/video/7430007251076697350?_r=1&_t=ZS-9702Cpl4Gl0&comment_id=9182736451827362312A,beautyvibe_pa00893,MASS_06452082442e,Mass Actor,Outside LCN,,Maryame,2024-10-31T04:24:23+00:00,setelah rutin pakai maryame kulitku terasa lebih sehat dan lembap,EXACT_DUPLICATE,149,149,44,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
8,SIM_CLUSTER_00007,7,9182736451827363115A,7235406683676167430,https://www.tiktok.com/@cellynstore_/video/7235406683676167430?_r=1&_t=ZS-9701gToMRNv,https://www.tiktok.com/@cellynstore_/video/7235406683676167430?_r=1&_t=ZS-9701gToMRNv&comment_id=9182736451827363115A,_mb_nuy_jawa_,MASS_0961422ce2d0,Mass Actor,Outside LCN,,The Originote,2024-09-21T16:23:56+00:00,setelah rutin pakai originote kulitku terasa lebih sehat dan lembap,EXACT_DUPLICATE,149,149,44,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
8,SIM_CLUSTER_00007,8,9182736451827363126A,7122773893844061466,https://www.tiktok.com/@soufberry/video/7122773893844061466?_r=1&_t=ZS-9701Dc5EXB4,https://www.tiktok.com/@soufberry/video/7122773893844061466?_r=1&_t=ZS-9701Dc5EXB4&comment_id=9182736451827363126A,_mmraka,MASS_0b69a15f30be,Mass Actor,Outside LCN,,The Originote,2022-08-14T04:15:37+00:00,setelah rutin pakai originote kulitku terasa lebih sehat dan lembap,EXACT_DUPLICATE,149,149,44,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
9,SIM_CLUSTER_00008,1,9182736451827362159A,7507827983269350661,https://www.tiktok.com/@dewihanijayanti/video/7507827983269350661?_r=1&_t=ZS-9702OSYYkz4,https://www.tiktok.com/@dewihanijayanti/video/7507827983269350661?_r=1&_t=ZS-9702OSYYkz4&comment_id=9182736451827362159A,dearskin_pa00774,MASS_01b9e89bfa82,Mass Actor,Outside LCN,,Maryame,2025-11-28T14:55:49+00:00,review ini bikin makin yakin karena maryame ternyata cocok di aku,EXACT_DUPLICATE,149,149,43,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
9,SIM_CLUSTER_00008,2,9182736451827362434A,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=9182736451827362434A,dearskin_pa00994,MASS_02014510b941,Mass Actor,Outside LCN,,Maryame,2024-10-22T23:18:31+00:00,review ini bikin makin yakin karena maryame ternyata cocok di aku,EXACT_DUPLICATE,149,149,43,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
9,SIM_CLUSTER_00008,3,9182736451827361213A,7313383346447322373,https://www.tiktok.com/@ansyashine/video/7313383346447322373?_r=1&_t=ZS-97070Klua9J,https://www.tiktok.com/@ansyashine/video/7313383346447322373?_r=1&_t=ZS-97070Klua9J&comment_id=9182736451827361213A,dearskin_pa00084,MASS_03f752607eb0,Mass Actor,Outside LCN,,Azarine,2024-10-22T23:14:36+00:00,review ini bikin makin yakin karena azarine ternyata cocok di aku,EXACT_DUPLICATE,149,149,43,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
9,SIM_CLUSTER_00008,4,9182736451827362423A,7472351771025755410,https://www.tiktok.com/@dewihanijayanti/video/7472351771025755410?_r=1&_t=ZS-9702VldBrPj,https://www.tiktok.com/@dewihanijayanti/video/7472351771025755410?_r=1&_t=ZS-9702VldBrPj&comment_id=9182736451827362423A,dearskin_pa00984,MASS_061e46cc2247,Mass Actor,Outside LCN,,Maryame,2025-04-04T17:49:07+00:00,review ini bikin makin yakin karena maryame ternyata cocok di aku,EXACT_DUPLICATE,149,149,43,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
9,SIM_CLUSTER_00008,5,9182736451827361411A,7340938843190725893,https://www.tiktok.com/@juliadoang08/video/7340938843190725893?_r=1&_t=ZS-970Ev8Asl4Z,https://www.tiktok.com/@juliadoang08/video/7340938843190725893?_r=1&_t=ZS-970Ev8Asl4Z&comment_id=9182736451827361411A,dearskin_pa00244,MASS_06e116021f14,Mass Actor,Outside LCN,,Daviena,2024-03-01T08:41:43+00:00,review ini bikin makin yakin karena daviena ternyata cocok di aku,EXACT_DUPLICATE,149,149,43,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
9,SIM_CLUSTER_00008,6,9182736451827363116A,7235406683676167430,https://www.tiktok.com/@cellynstore_/video/7235406683676167430?_r=1&_t=ZS-9701gToMRNv,https://www.tiktok.com/@cellynstore_/video/7235406683676167430?_r=1&_t=ZS-9701gToMRNv&comment_id=9182736451827363116A,_melyyjii,MASS_07bbb648ed62,Mass Actor,Outside LCN,,The Originote,2024-09-13T13:12:51+00:00,review ini bikin makin yakin karena originote ternyata cocok di aku,EXACT_DUPLICATE,149,149,43,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
9,SIM_CLUSTER_00008,7,9182736451827362764A,7429636271552728326,https://www.tiktok.com/@maryame.official/video/7429636271552728326?_r=1&_t=ZS-977Uh8qlFYI,https://www.tiktok.com/@maryame.official/video/7429636271552728326?_r=1&_t=ZS-977Uh8qlFYI&comment_id=9182736451827362764A,__rapael,MASS_09fc05026433,Mass Actor,Outside LCN,,Maryame,2024-10-28T08:17:22+00:00,review ini bikin makin yakin karena maryame ternyata cocok di aku,EXACT_DUPLICATE,149,149,43,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
9,SIM_CLUSTER_00008,8,9182736451827362984A,7306081689422351622,https://www.tiktok.com/@dww.srtk/video/7306081689422351622?_r=1&_t=ZS-9701GJQuJW6,https://www.tiktok.com/@dww.srtk/video/7306081689422351622?_r=1&_t=ZS-9701GJQuJW6&comment_id=9182736451827362984A,_laiilaw,MASS_0dee1d97071a,Mass Actor,Outside LCN,,The Originote,2023-11-28T08:49:15+00:00,review ini bikin makin yakin karena originote ternyata cocok di aku,EXACT_DUPLICATE,149,149,43,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
10,SIM_CLUSTER_00011,1,9182736451827362888A,7242204399928593669,https://www.tiktok.com/@namicwn_/video/7242204399928593669?_r=1&_t=ZS-9701v2mMfZa,https://www.tiktok.com/@namicwn_/video/7242204399928593669?_r=1&_t=ZS-9701v2mMfZa&comment_id=9182736451827362888A,_dyyaa___,MASS_00ba9a0f12f6,Mass Actor,Outside LCN,,The Originote,2024-03-17T03:21:58+00:00,pakai originote beberapa minggu hasilnya positif dan nyaman banget,EXACT_DUPLICATE,149,149,43,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
10,SIM_CLUSTER_00011,2,9182736451827362239A,7385065641595653382,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm&comment_id=9182736451827362239A,kulitsehat_pa00837,MASS_01579dbce63c,Mass Actor,Outside LCN,,Maryame,2024-10-25T18:09:46+00:00,pakai maryame beberapa minggu hasilnya positif dan nyaman banget,EXACT_DUPLICATE,149,149,43,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
10,SIM_CLUSTER_00011,3,9182736451827361898A,7421835937988070662,https://www.tiktok.com/@maryame.official/video/7421835937988070662?_r=1&_t=ZS-9702TytN66E,https://www.tiktok.com/@maryame.official/video/7421835937988070662?_r=1&_t=ZS-9702TytN66E&comment_id=9182736451827361898A,kulitsehat_pa00647,MASS_04153a99123c,Mass Actor,Outside LCN,,Maryame,2024-10-15T14:02:11+00:00,pakai maryame beberapa minggu hasilnya positif dan nyaman banget,EXACT_DUPLICATE,149,149,43,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
10,SIM_CLUSTER_00011,4,9182736451827361711A,7596239649517899016,https://www.tiktok.com/@melvinahusyanti96/photo/7596239649517899016?_r=1&_t=ZS-978hb5OS1Tz,https://www.tiktok.com/@melvinahusyanti96/photo/7596239649517899016?_r=1&_t=ZS-978hb5OS1Tz&comment_id=9182736451827361711A,kulitsehat_pa00487,MASS_06e0031aa90c,Mass Actor,Outside LCN,,Daviena,2026-01-17T22:29:36+00:00,pakai davina beberapa minggu hasilnya positif dan nyaman banget,EXACT_DUPLICATE,149,149,43,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
10,SIM_CLUSTER_00011,5,9182736451827362624A,7262186413284822277,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT&comment_id=9182736451827362624A,._kikyangel,MASS_0de7c2c3439e,Mass Actor,Outside LCN,,Maryame,2025-02-25T02:02:12+00:00,pakai maryame beberapa minggu hasilnya positif dan nyaman banget,EXACT_DUPLICATE,149,149,43,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
10,SIM_CLUSTER_00011,6,9182736451827361568A,7421104723333483782,https://www.tiktok.com/@yulyadew123/video/7421104723333483782?_r=1&_t=ZS-978hae1IR2W,https://www.tiktok.com/@yulyadew123/video/7421104723333483782?_r=1&_t=ZS-978hae1IR2W&comment_id=9182736451827361568A,kulitsehat_pa00377,MASS_110e780067cc,Mass Actor,Outside LCN,,Daviena,2024-10-03T12:28:32+00:00,pakai davina beberapa minggu hasilnya positif dan nyaman banget,EXACT_DUPLICATE,149,149,43,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
10,SIM_CLUSTER_00011,7,9182736451827362273A,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=9182736451827362273A,kulitsehat_pa00867,MASS_13734f8556c4,Mass Actor,Outside LCN,,Maryame,2024-10-22T19:06:52+00:00,pakai maryame beberapa minggu hasilnya positif dan nyaman banget,EXACT_DUPLICATE,149,149,43,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
10,SIM_CLUSTER_00011,8,9182736451827362338A,7429265515434036485,https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A,https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A&comment_id=9182736451827362338A,kulitsehat_pa00917,MASS_138856c9c5e1,Mass Actor,Outside LCN,,Maryame,2024-10-26T00:00:35+00:00,pakai maryame beberapa minggu hasilnya positif dan nyaman banget,EXACT_DUPLICATE,149,149,43,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
11,SIM_CLUSTER_00039,1,7291827364518291823A,7291631421565832453,https://www.tiktok.com/@adiliarizqa/video/7291631421565832453?_r=1&_t=ZS-977cAvZAxaj,https://www.tiktok.com/@adiliarizqa/video/7291631421565832453?_r=1&_t=ZS-977cAvZAxaj&comment_id=7291827364518291823A,glowingid_rr53578,glowingid_rr53578,Community Actor,HCC,62,Daviena,2023-11-30T13:47:51+00:00,makasih infonya kak 🙏 beneran (160),EXACT_DUPLICATE,37,35,29,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
11,SIM_CLUSTER_00039,2,7291827364518291915A,7291631421565832453,https://www.tiktok.com/@adiliarizqa/video/7291631421565832453?_r=1&_t=ZS-977cAvZAxaj,https://www.tiktok.com/@adiliarizqa/video/7291631421565832453?_r=1&_t=ZS-977cAvZAxaj&comment_id=7291827364518291915A,skinclub_rr74871,skinclub_rr74871,Community Actor,HCC,58,Daviena,2023-11-02T10:36:46+00:00,makasih infonya kak 🙏 🙏 (160),EXACT_DUPLICATE,37,35,29,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
11,SIM_CLUSTER_00039,3,7291827364518291351A,7185096421220158747,https://www.tiktok.com/@fvajar_/video/7185096421220158747?_r=1&_t=ZS-97075OonDV3,https://www.tiktok.com/@fvajar_/video/7185096421220158747?_r=1&_t=ZS-97075OonDV3&comment_id=7291827364518291351A,kulitglowing_rr22275,MASS_ebf0a1f628dd,Mass Actor,LCN Non-HCC,,Azarine,2023-03-12T06:06:28+00:00,makasih infonya kak 🙏!!,EXACT_DUPLICATE,37,35,29,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
11,SIM_CLUSTER_00039,4,7291827364518291927A,7507827983269350661,https://www.tiktok.com/@dewihanijayanti/video/7507827983269350661?_r=1&_t=ZS-9702OSYYkz4,https://www.tiktok.com/@dewihanijayanti/video/7507827983269350661?_r=1&_t=ZS-9702OSYYkz4&comment_id=7291827364518291927A,dearskin_rr87701,MASS_01c2bfc1703b,Mass Actor,LCN Non-HCC,,Maryame,2025-12-02T06:49:12+00:00,makasih infonya kak 🙏 (160),EXACT_DUPLICATE,37,35,29,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
11,SIM_CLUSTER_00039,5,7291827364518291737A,7430007251076697350,https://www.tiktok.com/@nooraabeautycreator/video/7430007251076697350?_r=1&_t=ZS-9702Cpl4Gl0,https://www.tiktok.com/@nooraabeautycreator/video/7430007251076697350?_r=1&_t=ZS-9702Cpl4Gl0&comment_id=7291827364518291737A,kulitcerah_rr27261,MASS_0e01e67a1e82,Mass Actor,LCN Non-HCC,,Maryame,2024-10-30T14:20:15+00:00,makasih infonya kak 🙏 😊 (160),EXACT_DUPLICATE,37,35,29,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
11,SIM_CLUSTER_00039,6,7291827364518291748A,7167562475641048347,https://www.tiktok.com/@notforsheil/video/7167562475641048347?_r=1&_t=ZS-977Ufvqeo8w,https://www.tiktok.com/@notforsheil/video/7167562475641048347?_r=1&_t=ZS-977Ufvqeo8w&comment_id=7291827364518291748A,skinlover_ct30407,MASS_1e3fb5303a92,Mass Actor,LCN Non-HCC,,Maryame,2023-05-27T03:49:09+00:00,makasih infonya kak 🙏 🥰 (160),EXACT_DUPLICATE,37,35,29,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
11,SIM_CLUSTER_00039,7,7291827364518291627A,7385065641595653382,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm&comment_id=7291827364518291627A,kulitsehat_rr94984,MASS_25769216e0ea,Mass Actor,LCN Non-HCC,,Maryame,2024-08-25T13:57:12+00:00,makasih infonya kak 🙏 (160),EXACT_DUPLICATE,37,35,29,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
