sample_set,comment_id,comment_text_original,video_id,product_category,is_hcc,hcc_id,brand_label_auto,sampling_stratum,sample_probability,sample_weight,heuristic_label_pass1,heuristic_reason_pass1,heuristic_label_pass2,heuristic_reason_pass2,heuristic_reference_label,heuristic_reference_reason,ambiguity_flags,manual_label
development,7421694309986616070,"review yuyurrr pemakaian serum oren hanasui selama 2 hari, bruntusan ilaaaang gara2 sebelumnya ga cocok smaa moisturizer originote,udh ga mau pindah2 lagi love serum hanasui ❤️",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,code_mixing;mixed_or_low_margin;mixed_sentiment;slang,
development,7421317270607135494,"untungnya blm pernah beli, karena aku pikir terlalu mahal harganya. maunya yg ramah kantong aja",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,question;slang,
development,7422724410676691717,"ayokk pakai skincare bukan utk putih glowing
tp biar kulit wajah sehat lembab kenyal awet muda berseri 😁
klu warna kulit biar sesuai gen aja 👌",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,code_mixing;low_margin;slang,
development,7421334589647749893,"tapi kok fia tes sesuai produk, brarti ga over claim. yg mana yg bener",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Neutral,Pertanyaan atau permintaan informasi tanpa evaluasi produk.,Neutral,Pertanyaan atau permintaan informasi tanpa evaluasi produk.,Neutral,Pass 1 dan pass 2 konsisten.,potential_sarcasm;question;slang,
development,7421357101487932165,akhirnya ngakuuu🤣🤣🤣🤣🤣,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Teks terlalu pendek atau ambigu untuk menentukan orientasi.,Uncertain,Teks terlalu pendek atau ambigu untuk menentukan orientasi.,Uncertain,Pass 1 dan pass 2 konsisten.,slang;very_short,
development,7421321032143487749,sudah gak percaya lagi..lebih baik beli skincare yang aman2 aja.. cc @dokterdetektif,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,
development,7421180308307641094,di pakai cocok ngga kak ? kalo cocok terusin aja. karna gak ada kandungan yg berbahayaa,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,
development,7422820164888118022,Bagai mana gak kaya raya Modal 10.000 jual 100.000,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Neutral,Pertanyaan atau permintaan informasi tanpa evaluasi produk.,Neutral,Pertanyaan atau permintaan informasi tanpa evaluasi produk.,Neutral,Pass 1 dan pass 2 konsisten.,question;slang,
development,7422669074008752902,pantesan udh pakai rutin ..kok hasilnya gx ada dan ternyata..overclaim..makasih doktif..beralih ke scinifik 🥰,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,code_mixing;mixed_or_low_margin;potential_sarcasm;slang,
development,7422563564239962885,Aku dulu pernah beli colagen daviena udh habis 3 box gak ada efek apa2 yg ada mahal aja 😭,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,question;slang,
development,7422482887247692549,"serius daviena ini dokter ya ,sy di Palembang koq gak kenal produk nya Krn klinik punya dokter banyak banget di Palembang koq bisa ??????",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Neutral,Pertanyaan atau permintaan informasi tanpa evaluasi produk.,Neutral,Pertanyaan atau permintaan informasi tanpa evaluasi produk.,Neutral,Pass 1 dan pass 2 konsisten.,question;slang,
development,7422445133444252421,"ini knp g prnh tergiur beli skincare2 mahal😭😭 udh mahal, blm tentu aman, udh bner deh pke madamgie, hanasui, originote, dkk 😁 murah tp alhmdulilah ccok d kulit",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,mixed_or_low_margin;mixed_sentiment;question;slang,
development,7422157481817916165,"aq ga prnh beli skincare Davina,cmn gnti2 smpe 6kali mh iya🙈 dr ms glow, beauty glow,pon's, dabbe, gamelan alhmdllh yg skrg pke mamiii sultan baru ngerasa cocok...tp ga tau bhya ga ya...",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,code_mixing;low_margin;question;slang,
development,7422062139941225234,buat cari aman lbih baik kalian gak usah di pakai lagi..belilah scincare yg trbukti tdak bermasalah..?sayangi wajah klian sblom trlmbat,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,
development,7421861705502130949,"kurang kurangin flexing buuuu
kasian yang rela nabung buat beli produk mu yang mahal itu,,udah gitu bukan bagus malah yaa gitu lah 🗿",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,mixed_sentiment;question;slang,
development,7421827838036574982,kalo emang produk bagus ga perlu klarifikasi ini itu wkwk costumer juga tau mana yang bagus dan ngga,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;potential_sarcasm;question;slang,
development,7421823098259358470,walaupun udh ganti produk. aku tetep gk mau pake. mahal... yg murah dan bagus masih banyak. seperti hanasui,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;mixed_sentiment;slang,
development,7421802458320700165,manaaa??? dulu waktu pas paket daviena sampai nyewa gedung ga mungkin kamu ga tau tntang produckmu overclaim....bayangkan brapa bnyak yg Sdh ktipu🔥🔥,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif sedikit lebih kuat, tetapi margin rendah.",Negative,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,
development,7421732204832162566,Garnier sama hanasui bagus mana gays ? Srius nanya nih buat ak yg muka kering dan kusam aja suka #davinaskincare ini wajib di #skincareroutine harian,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,mixed_or_low_margin;mixed_sentiment;question;slang,
development,7421699540212777733,daaan aku maafin mbaaa😉..waloo aku ga pernah belii productnya pengen #glowingskin pakai ini cocok masuk #skincareroutine,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,code_mixing;question;slang,
development,7421689344485016328,"baru pakai daviena ada berita begini ,,tapi gimana aku cocok 🥺🥺 gmna mau ditrusin/ganti 🥺🥺",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,
development,7421662707031294726,Skinker mahal tp over claim 🤣 masa kalah sm serum hanasui yg 20rb an tp kandungannya lbh bagus dan real 😁,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,code_mixing;mixed_or_low_margin;mixed_sentiment;potential_sarcasm;slang,
development,7421560012823610118,"dri awal coba daviena ga cocok ,syg udh dibeli tp krna ga cocok jd kebuang dh",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,mixed_sentiment;question;slang,
development,7421522707861799685,kmrin² nantangin.... skrg maaf maaf. otwe harga sedekah lagi ni wkk🤣,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Neutral,Pertanyaan atau permintaan informasi tanpa evaluasi produk.,Neutral,Pertanyaan atau permintaan informasi tanpa evaluasi produk.,Neutral,Pass 1 dan pass 2 konsisten.,question;slang,
development,7421499051428168453,kalo gak nipu apa namanya? tulisan di kemasan sama isinya bedaaa kandunganya 😐,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,
development,7421477033525494534,jd intinya belilah produk murah berkwalitas sesuai kantong yg isinya ga murahan drpd mahal tp dalamnya sebaliknya cc @dokterdetektif,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,mixed_sentiment;question;slang,
development,7421362960267805458,"Mundur alon alon gaess, yukkkk beralih ke skincare lain yang jujur & sdh aman 🥰 ..",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,slang,
development,7421355942325437190,"maaf mau tanya,emngnya DAVIENA kenapa yaa???kok ak ketinggalan berita🙏",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;potential_sarcasm;question;slang,
development,7421345500819407621,"😭😭😭😭 jerawat ku bnyk gara² daviena,sebelum pkek mukaqu mulus 😭",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,slang,
development,7421340991631868677,usaha yg merugikan orang banyak ga akan berkah... usaha jangka panjang itu harus dimulai dg kejujuran dan amanah!!,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,
development,7421332730069861126,gw lbh suka buang uang gw beli SK II mahal sekalian..buat mukaaaaa nie jangan main2🙄 ini penting untuk #skincaretips cocok masuk #skincareroutine,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;mixed_sentiment;question;slang,
development,7421250789711364871,"Walau kita blm punya kesempatan pakai skincare TikTok, tapi kontroversialnya msk di page kt 🤭😊. Nah baru ini cantik paras, cantik juga tutur kata! Lebih baik terlambat, kan daripada tidak melakukan sama sekali 👍👍👍👍. Perbuatan mulai seseorang adalah tidak pernah blaming (menyalahkan) sapa pun walau pun apa yg terjadi itu bukan kesalahan kita sendiri! Kadang mata dan telinga kıta tertutup karena rasa “EGO” Pepatah mengatakan; “Musuh yg bisa menghancur kan kehidupan kita adalah diri “KITA SENDIRI!” Bagi khalayak kaum hawa di luar sana, jadilah kustomer yg smart, cerdik, dan biasakan baca spek produk yg mo kita beli! Jgn tergiur dgn hasıl yg kita lihat di layar, pertimbangkan ttg filter, AI, dan technique marketing seller! Peace 🫶",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,question;slang,
development,7421218004798931717,sdh terlanjur pindah ke dokmil yg tidak overclaim @dokterdetektif gimana nih dok?,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif sedikit lebih kuat, tetapi margin rendah.",Negative,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,
development,7421196498304484102,"ternyata prodak ini setelah aku lakukan pengujian lab mandiri,hasilnya sama persis dengan hasil laboratorium yg ada didlm kemasan (secara ga langsung msh blm terima statemen dokdif????)",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,
development,7421192938723574533,"🤣🤣🤣🤣🤣
🤣🤣🤣🤣
🤣🤣🤣
🤣🤣
🤣",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Emoji/simbol tanpa valensi yang cukup jelas.,Uncertain,Emoji/simbol tanpa valensi yang cukup jelas.,Uncertain,Pass 1 dan pass 2 konsisten.,emoji_only,
development,7421192788799177478,daripada niacinamide 10 persen harganya mahal mending hanasui sama ingredientnya cuma 30 rb,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif sedikit lebih kuat, tetapi margin rendah.",Negative,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,
development,7421178084952982277,bagaimn dengan zat2 kimia yg sdah trlnjur msuk ke tubuh org2 yg tdk tau apa2.... dr awal mlkukan itu apa gak ada rasa bersalah psti owner tau prjalanan produknya...,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Neutral,Pertanyaan atau permintaan informasi tanpa evaluasi produk.,Neutral,Pertanyaan atau permintaan informasi tanpa evaluasi produk.,Neutral,Pass 1 dan pass 2 konsisten.,question;slang,
development,7471587154696749841,Punyaku baru kepake 90% barangkali ada yg mau gantiin? Di murahinn,7429265515434036485,maryame_niacinamide,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,
development,7460645723416118021,"aku jangankan flek,, komedo saja malah nggak hilang,, kok aku nggak cocok,,
krem siang emang bagus,, cuma nggak mencerahkan
harus pake merk apa aku? hikss",7429265515434036485,maryame_niacinamide,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,mixed_sentiment;potential_sarcasm;question;slang,
development,7476293721170395921,Masi ngga,7429265515434036485,maryame_niacinamide,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Teks terlalu pendek atau ambigu untuk menentukan orientasi.,Uncertain,Teks terlalu pendek atau ambigu untuk menentukan orientasi.,Uncertain,Pass 1 dan pass 2 konsisten.,slang;very_short,
development,7584404639752258312,"Awal doang, aku dlu gt.. lama lam enggak kok , jd cocok",7429265515434036485,maryame_niacinamide,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;potential_sarcasm;slang,
development,7528720620843467537,"di aku g cocok, muka makin bruntusan, muncul flek2 hitam, muka tambah kusam. padahal pakenya komplit, bru pake sekali. ada yg mau nggak? mubadzir uang kebuang.",7429265515434036485,maryame_niacinamide,True,150,Maryame,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif sedikit lebih kuat, tetapi margin rendah.",Negative,Pass 1 dan pass 2 konsisten.,low_margin;mixed_sentiment;question;slang,
development,7587403596787221266,"ka aku ada paket glow yg warna pink, baru dateng 3 hari, di aku ga cocok, jual murah aja beli harga 330k aku jual 200k",7429265515434036485,maryame_niacinamide,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,code_mixing;mixed_sentiment;question;slang,
development,7451201472513639169,untuk kulit berminyak cocok gak sih kak,7429265515434036485,maryame_niacinamide,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,mixed_or_low_margin;mixed_sentiment;slang,
development,7447931216701702929,"mungkin cocok²kan kali ya.. sy uda habis 5 vot tpi kok blm hilang fleknya ya blm glow juga, tpi masih tetap pake",7429265515434036485,maryame_niacinamide,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;potential_sarcasm;slang,
development,6497555322016849843,"baru coba maryame niacinamide kemaren, semoga cocok di kulitku yang sensitif",7429265515434036485,maryame_niacinamide,True,113,Maryame,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,mixed_or_low_margin;mixed_sentiment;slang,
development,7432672360526332678,aku udah mau habis cremnya....tapi ga ada perubahan...malah kusam muka aku semua #skincaremurah tapi kualitas ok wajib di #skincareroutine harian,7429265515434036485,maryame_niacinamide,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,mixed_or_low_margin;mixed_sentiment;slang,
development,7432588097660093189,harga brapa,7429265515434036485,maryame_niacinamide,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Neutral,Pertanyaan atau permintaan informasi tanpa evaluasi produk.,Neutral,Pertanyaan atau permintaan informasi tanpa evaluasi produk.,Neutral,Pass 1 dan pass 2 konsisten.,question;slang;very_short,
development,7432153965032211216,beli dmn sih yg harganya murah soalnya harganya udh gkmasuk akal LG😭,7429265515434036485,maryame_niacinamide,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,mixed_or_low_margin;question;slang,
development,7430767394401256198,wajah berjerawat bisa ga kak??,7429265515434036485,maryame_niacinamide,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif sedikit lebih kuat, tetapi margin rendah.",Negative,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,
development,8408552461890601760,packaging maryame niacinamide lucu tapi yang penting isinya juga bagus kok,7429265515434036485,maryame_niacinamide,True,113,Maryame,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,mixed_or_low_margin;mixed_sentiment;potential_sarcasm;slang,
development,7544519747158508295,"jerawat ilang,muka bener2 bersih jadi Pd gak pake make-up lagi love maryame🥰",7472351771025755410,maryame_niacinamide,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;mixed_sentiment;slang,
development,7475307263701435153,ak pke siang aja ka dan lumayan ngaruh mau beli 1 set masih blm sesuai hrga nya d kantong 😂 tp kn Mak Mak mau jg glowing,7472351771025755410,maryame_niacinamide,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,code_mixing;low_margin;question;slang,
development,7475278462405542677,"Aku pake basic skincare budget 400rb: udah termasuk toner buat 5 bulan, serum exfo 2 bulan, serum glowing 1bln, retinol 2 bulan, sunscreen 2 bulan, sabun muka 1 bulan, mois 2 bln, sm micellar water 3 bln. Jd berasa hemat.. mau bgt pake ini tp takut blm 1 bulan udah habis, mlah jd boros.. buat emak” kaya aku nguras uang belanja 🥲🥲",7472351771025755410,maryame_niacinamide,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,code_mixing;low_margin;question;slang,
development,7492613044883981074,"pke yg acne apa yg ping ini KK, soalnya aku gampang bruntus San berminyak sensitif juga , pingin pake crem siang nya aja yg ping ini tapi takut GK cocok klo yg gampang jerawatan",7472351771025755410,maryame_niacinamide,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif sedikit lebih kuat, tetapi margin rendah.",Negative,Pass 1 dan pass 2 konsisten.,low_margin;mixed_sentiment;slang,
development,7472763590983729927,lagi nyoba CO semoga cocok.. udah capek smaa muka gonta ganti skincare,7472351771025755410,maryame_niacinamide,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,mixed_or_low_margin;mixed_sentiment;slang,
development,7488801375967560456,gmna kak hasilnya skrng? cocok. gaa,7472351771025755410,maryame_niacinamide,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,
