comment_id,mass_username,video_id,timestamp,sentiment_label,hcc_id,association_type,hcc_dominant_sentiment,comment_sentiment_alignment,minutes_after_hcc,is_verified_direct_reply,is_multi_hcc_comment_association
7312046680433132293,MASS_423b1f6360b4,7312025661835578629,2023-12-13 11:55:49+00:00,Positive,103,Temporal Association,Neutral,Not aligned,42.55,False,False
7312036931763356421,MASS_7816ab101382,7312025661835578629,2023-12-13 11:18:02+00:00,Positive,103,Temporal Association,Neutral,Not aligned,4.766666666666667,False,False
7312049155782230790,MASS_1ea94b035919,7312025661835578629,2023-12-13 12:05:33+00:00,Neutral,103,Temporal Association,Neutral,Aligned,52.28333333333333,False,False
7312039457430995717,MASS_92daf0b7bae2,7312025661835578629,2023-12-13 11:27:52+00:00,Positive,103,Temporal Association,Neutral,Not aligned,14.6,False,False
7312040915580175110,MASS_a70253ee5a23,7312025661835578629,2023-12-13 11:33:28+00:00,Positive,103,Temporal Association,Neutral,Not aligned,20.2,False,False
7312048308859060998,MASS_b2f38248e99d,7312025661835578629,2023-12-13 12:02:10+00:00,Positive,103,Temporal Association,Neutral,Not aligned,48.9,False,False
7314898083501245189,MASS_888c9410a80d,7312025661835578629,2023-12-21 04:20:48+00:00,Positive,103,Temporal Association,Neutral,Not aligned,22.816666666666666,False,False
7314807612389180165,MASS_0bc0f727014c,7312025661835578629,2023-12-20 22:29:42+00:00,Positive,103,Temporal Association,Neutral,Not aligned,15.266666666666667,False,False
7314816208921019141,MASS_af132dcf0681,7312025661835578629,2023-12-20 23:03:03+00:00,Neutral,103,Temporal Association,Neutral,Aligned,48.61666666666667,False,False
7314200201030910726,MASS_9842472a80af,7312025661835578629,2023-12-19 07:12:41+00:00,Negative,103,Temporal Association,Neutral,Not aligned,10.633333333333333,False,False
7314809794140226309,MASS_a6a03b2763d5,7312025661835578629,2023-12-20 22:38:13+00:00,Neutral,103,Temporal Association,Neutral,Aligned,23.783333333333335,False,False
7312049378705081094,MASS_4458d37d4eaf,7312025661835578629,2023-12-13 12:06:26+00:00,Neutral,103,Temporal Association,Neutral,Aligned,53.166666666666664,False,False
7312045541902516997,MASS_e63e95d17d29,7312025661835578629,2023-12-13 11:51:31+00:00,Neutral,103,Temporal Association,Neutral,Aligned,38.25,False,False
7312046007562027782,MASS_b8cec94e3c28,7312025661835578629,2023-12-13 11:53:17+00:00,Positive,103,Temporal Association,Neutral,Not aligned,40.016666666666666,False,False
7312046544307749638,MASS_3201073602ae,7312025661835578629,2023-12-13 11:55:27+00:00,Positive,103,Temporal Association,Neutral,Not aligned,42.18333333333333,False,False
7312047132401025797,MASS_85aa3fd85bed,7312025661835578629,2023-12-13 11:57:39+00:00,Neutral,103,Temporal Association,Neutral,Aligned,44.38333333333333,False,False
7312048043766678278,MASS_70c724efba3e,7312025661835578629,2023-12-13 12:01:10+00:00,Neutral,103,Temporal Association,Neutral,Aligned,47.9,False,False
7312048280141267718,MASS_0493c7830c92,7312025661835578629,2023-12-13 12:02:07+00:00,Negative,103,Temporal Association,Neutral,Not aligned,48.85,False,False
7312049334919480070,MASS_1b768a1afee6,7312025661835578629,2023-12-13 12:06:08+00:00,Positive,103,Temporal Association,Neutral,Not aligned,52.86666666666667,False,False
7312045019731706629,MASS_dd2b629b39b7,7312025661835578629,2023-12-13 11:49:24+00:00,Negative,103,Temporal Association,Neutral,Not aligned,36.13333333333333,False,False
7312049445674861317,MASS_d241513579b2,7312025661835578629,2023-12-13 12:06:35+00:00,Negative,103,Temporal Association,Neutral,Not aligned,53.31666666666667,False,False
7312050257369121541,MASS_0916dc1507f1,7312025661835578629,2023-12-13 12:09:44+00:00,Positive,103,Temporal Association,Neutral,Not aligned,56.46666666666667,False,False
7312049533113729798,MASS_5b33ebcd29a5,7312025661835578629,2023-12-13 12:06:56+00:00,Neutral,103,Temporal Association,Neutral,Aligned,53.666666666666664,False,False
7312049845089436421,MASS_d1f136ebcfe6,7312025661835578629,2023-12-13 12:08:04+00:00,Neutral,103,Temporal Association,Neutral,Aligned,54.8,False,False
7312050954579460869,MASS_353bbca48a1d,7312025661835578629,2023-12-13 12:12:22+00:00,Negative,103,Temporal Association,Neutral,Not aligned,59.1,False,False
7312050994593891078,MASS_f48d09458075,7312025661835578629,2023-12-13 12:12:38+00:00,Neutral,103,Temporal Association,Neutral,Aligned,59.36666666666667,False,False
7312037181693952774,MASS_8d8cb25a9ef9,7312025661835578629,2023-12-13 11:19:05+00:00,Positive,103,Temporal Association,Neutral,Not aligned,5.816666666666666,False,False
7312036182144221958,MASS_7acbbc04bcff,7312025661835578629,2023-12-13 11:15:05+00:00,Negative,103,Temporal Association,Neutral,Not aligned,1.8166666666666667,False,False
7312036435987874566,MASS_615eaa165b49,7312025661835578629,2023-12-13 11:16:05+00:00,Neutral,103,Temporal Association,Neutral,Aligned,2.816666666666667,False,False
7312037408731972358,MASS_49b516ba8fc8,7312025661835578629,2023-12-13 11:19:59+00:00,Neutral,103,Temporal Association,Neutral,Aligned,6.716666666666667,False,False
7312038020760142597,MASS_407064033d94,7312025661835578629,2023-12-13 11:22:17+00:00,Negative,103,Temporal Association,Neutral,Not aligned,9.016666666666667,False,False
7312038307181085445,MASS_5343703500e9,7312025661835578629,2023-12-13 11:23:26+00:00,Neutral,103,Temporal Association,Neutral,Aligned,10.166666666666666,False,False
7312038334477599494,MASS_487df4a8cc67,7312025661835578629,2023-12-13 11:23:32+00:00,Neutral,103,Temporal Association,Neutral,Aligned,10.266666666666667,False,False
7312040556920701701,MASS_c3e6d4c61ef8,7312025661835578629,2023-12-13 11:32:00+00:00,Neutral,103,Temporal Association,Neutral,Aligned,18.733333333333334,False,False
7312040828704555781,MASS_22b671023aa6,7312025661835578629,2023-12-13 11:33:16+00:00,Neutral,103,Temporal Association,Neutral,Aligned,20.0,False,False
7312041545878946566,MASS_13007df28013,7312025661835578629,2023-12-13 11:35:53+00:00,Neutral,103,Temporal Association,Neutral,Aligned,22.616666666666667,False,False
7312043772278620934,MASS_d999828d712b,7312025661835578629,2023-12-13 11:44:33+00:00,Neutral,103,Temporal Association,Neutral,Aligned,31.283333333333335,False,False
INJ000137,MASS_fe0c05d70b79,7312025661835578629,2023-12-13 11:18:59+00:00,Positive,103,Temporal Association,Neutral,Not aligned,5.716666666666667,False,True
7393761888402998022,MASS_a74e8d0b955b,7312025661835578629,2024-07-20 16:52:48+00:00,Neutral,50,Temporal Association,Neutral,Aligned,0.55,False,False
7312878764046713605,MASS_fea96f73b650,7312025661835578629,2023-12-15 17:44:42+00:00,Neutral,54,Temporal Association,Neutral,Aligned,8.116666666666667,False,False
7312431204807574278,MASS_0e111586ca39,7312025661835578629,2023-12-14 12:47:59+00:00,Neutral,63,Temporal Association,Neutral,Aligned,28.016666666666666,False,False
7312442971810808581,MASS_d421c7bd6f08,7312025661835578629,2023-12-14 13:33:45+00:00,Negative,63,Temporal Association,Neutral,Not aligned,2.683333333333333,False,False
7312438200983143173,MASS_9ff4a82ca057,7312025661835578629,2023-12-14 13:15:13+00:00,Neutral,63,Temporal Association,Neutral,Aligned,55.25,False,False
7312438426849673990,MASS_9ff4a82ca057,7312025661835578629,2023-12-14 13:15:59+00:00,Neutral,63,Temporal Association,Neutral,Aligned,56.016666666666666,False,False
7312433081649070854,MASS_556a215097f4,7312025661835578629,2023-12-14 12:55:12+00:00,Positive,63,Temporal Association,Neutral,Not aligned,35.233333333333334,False,False
7312445090303329030,MASS_26cafafb3208,7312025661835578629,2023-12-14 13:41:56+00:00,Neutral,63,Temporal Association,Neutral,Aligned,10.866666666666667,False,False
7315644565388935941,MASS_5e54deab3c85,7313383346447322373,2023-12-23 04:37:29+00:00,Neutral,45,Temporal Association,Neutral,Aligned,0.1,False,False
7315644560880927494,MASS_261fffaea636,7313383346447322373,2023-12-23 04:37:38+00:00,Neutral,45,Temporal Association,Neutral,Aligned,0.25,False,False
7328542870338896645,MASS_8d6a2e711377,7313383346447322373,2024-01-26 22:49:28+00:00,Neutral,48,Temporal Association,Mixed,HCC Mixed / Inconclusive,0.016666666666666666,False,False
7332346549018608389,MASS_7fa86a9d9a45,7313744314927041797,2024-02-06 04:49:49+00:00,Neutral,42,Temporal Association,Positive,Not aligned,0.0,False,False
7351018111498126086,MASS_34dc8139a940,7313744314927041797,2024-03-27 12:24:54+00:00,Neutral,52,Temporal Association,Neutral,Aligned,0.3333333333333333,False,False
7335323656338162437,MASS_4f0e6c1d1ff2,7314309007341063429,2024-02-14 06:55:58+00:00,Neutral,117,Temporal Association,Neutral,Aligned,0.31666666666666665,False,False
7342552102566265605,MASS_508049eb5fd7,7314309007341063429,2024-03-04 16:52:21+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,0.016666666666666666,False,False
7342552355421733638,MASS_508049eb5fd7,7314309007341063429,2024-03-04 16:53:30+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,1.0666666666666667,False,False
7367280667384447749,MASS_b29db60e8cf3,7319688011891936517,2024-05-10 08:12:00+00:00,Neutral,90,Temporal Association,Neutral,Aligned,0.85,False,False
7451242793031140103,MASS_4f3f57a9a20d,7327630114282573061,2024-12-22 14:27:41+00:00,Neutral,54,Temporal Association,Neutral,Aligned,23.6,False,False
7402568311735059205,MASS_bd4cda0309ad,7340938843190725893,2024-08-13 10:25:55+00:00,Negative,15,Temporal Association,Neutral,Not aligned,1.1,False,False
7340959083266196230,MASS_ac4a1a2f4730,7340938843190725893,2024-02-29 09:50:43+00:00,Negative,16,Temporal Association,Neutral,Not aligned,4.133333333333334,False,False
7340954618233275142,MASS_b8201474562c,7340938843190725893,2024-02-29 10:38:34+00:00,Positive,16,Temporal Association,Neutral,Not aligned,51.983333333333334,False,False
7340972312537236229,MASS_23f57e0e7649,7340938843190725893,2024-02-29 10:42:02+00:00,Negative,16,Temporal Association,Neutral,Not aligned,55.45,False,False
7340972424253260549,MASS_e417f8e7fbcb,7340938843190725893,2024-02-29 10:42:33+00:00,Negative,16,Temporal Association,Neutral,Not aligned,55.96666666666667,False,False
7340957663072142086,MASS_e095e75ac995,7340938843190725893,2024-02-29 09:45:21+00:00,Negative,16,Temporal Association,Neutral,Not aligned,0.9833333333333333,False,False
7340957919175099141,MASS_c50153afd3f0,7340938843190725893,2024-02-29 09:46:15+00:00,Negative,16,Temporal Association,Neutral,Not aligned,0.08333333333333333,False,False
7340957972052607749,MASS_efcfd62af8a3,7340938843190725893,2024-02-29 09:46:26+00:00,Negative,16,Temporal Association,Neutral,Not aligned,0.26666666666666666,False,False
7340958361779274502,MASS_e095e75ac995,7340938843190725893,2024-02-29 09:47:58+00:00,Negative,16,Temporal Association,Neutral,Not aligned,1.3833333333333333,False,False
7340959147379753733,MASS_b293bdc17b12,7340938843190725893,2024-02-29 09:51:10+00:00,Negative,16,Temporal Association,Neutral,Not aligned,4.583333333333333,False,False
7340959943673414406,MASS_c50153afd3f0,7340938843190725893,2024-02-29 09:54:06+00:00,Negative,16,Temporal Association,Neutral,Not aligned,7.516666666666667,False,False
7340962438718309126,MASS_5ee13aefb4fd,7340938843190725893,2024-02-29 10:03:49+00:00,Negative,16,Temporal Association,Neutral,Not aligned,17.233333333333334,False,False
7340963865175835397,MASS_4e39841544b8,7340938843190725893,2024-02-29 10:09:19+00:00,Negative,16,Temporal Association,Neutral,Not aligned,22.733333333333334,False,False
7340964052623147781,MASS_4e39841544b8,7340938843190725893,2024-02-29 10:10:03+00:00,Neutral,16,Temporal Association,Neutral,Aligned,23.466666666666665,False,False
7340964357993399045,MASS_4e39841544b8,7340938843190725893,2024-02-29 10:11:07+00:00,Negative,16,Temporal Association,Neutral,Not aligned,24.533333333333335,False,False
7340969829288067845,MASS_2552f0664d25,7340938843190725893,2024-02-29 10:32:33+00:00,Negative,16,Temporal Association,Neutral,Not aligned,45.96666666666667,False,False
7340962018168341254,MASS_8a467a07469e,7340938843190725893,2024-02-29 10:02:13+00:00,Positive,16,Temporal Association,Neutral,Not aligned,15.633333333333333,False,False
7340950182969918214,MASS_2cab302dd814,7340938843190725893,2024-02-29 09:55:42+00:00,Negative,16,Temporal Association,Neutral,Not aligned,9.116666666666667,False,False
7340962860992611077,MASS_fc905a4fd2e1,7340938843190725893,2024-02-29 10:05:30+00:00,Negative,16,Temporal Association,Neutral,Not aligned,18.916666666666668,False,False
7340969534448747269,MASS_2127d3af81f3,7340938843190725893,2024-02-29 10:31:17+00:00,Negative,16,Temporal Association,Neutral,Not aligned,44.7,False,False
7340965588850295558,MASS_5ad3e20f55ba,7340938843190725893,2024-02-29 10:16:03+00:00,Positive,16,Temporal Association,Neutral,Not aligned,29.466666666666665,False,False
7340968463878587141,MASS_93f0ba3c2633,7340938843190725893,2024-02-29 10:27:11+00:00,Neutral,16,Temporal Association,Neutral,Aligned,40.6,False,False
7340967306513711877,MASS_48be71b61c5c,7340938843190725893,2024-02-29 10:22:38+00:00,Neutral,16,Temporal Association,Neutral,Aligned,36.05,False,False
7359974085554815749,MASS_f6922c5bf374,7340938843190725893,2024-04-20 15:38:39+00:00,Negative,183,Temporal Association,Neutral,Not aligned,13.316666666666666,False,False
7359974243629875974,MASS_f6922c5bf374,7340938843190725893,2024-04-20 15:39:17+00:00,Neutral,183,Temporal Association,Neutral,Aligned,13.95,False,False
7359976456796537605,MASS_1bf19b50d4cc,7340938843190725893,2024-04-20 15:47:51+00:00,Positive,183,Temporal Association,Neutral,Not aligned,22.516666666666666,False,False
7359985737145713413,MASS_5164c7136b20,7340938843190725893,2024-04-20 16:23:46+00:00,Neutral,183,Temporal Association,Neutral,Aligned,58.43333333333333,False,False
7359140994963309318,MASS_b58a5aa5ae23,7340938843190725893,2024-04-18 09:45:51+00:00,Neutral,87,Temporal Association,Mixed,HCC Mixed / Inconclusive,0.65,False,False
7379999476172030726,MASS_a9d1b6e68eeb,7357662447248968966,2024-06-13 14:47:22+00:00,Negative,20,Temporal Association,Mixed,HCC Mixed / Inconclusive,0.43333333333333335,False,False
7360237665939899141,MASS_75ab2db8ee05,7359717817601543429,2024-04-21 08:41:32+00:00,Positive,49,Temporal Association,Neutral,Not aligned,1.1833333333333333,False,False
INJ000477,MASS_bd7aded5449f,7359717817601543429,2024-04-21 09:18:16+00:00,Positive,49,Temporal Association,Neutral,Not aligned,35.483333333333334,False,False
7363654461346759429,MASS_f2994cd2c958,7361323225038540037,2024-04-30 13:40:21+00:00,Neutral,113,Temporal Association,Positive,Not aligned,25.016666666666666,False,False
INJ000298,MASS_d538ba8d77d4,7361323225038540037,2024-04-30 13:46:03+00:00,Positive,113,Temporal Association,Positive,Aligned,30.716666666666665,False,False
7403273635530015494,MASS_1fca99993e1d,7361323225038540037,2024-08-15 08:54:36+00:00,Neutral,117,Temporal Association,Neutral,Aligned,0.06666666666666667,False,False
7361338746450592517,MASS_bb3a82607db4,7361323225038540037,2024-04-24 07:54:15+00:00,Neutral,63,Temporal Association,Neutral,Aligned,5.383333333333334,False,False
7361345311820448517,MASS_7ce782702478,7361323225038540037,2024-04-24 08:19:42+00:00,Neutral,63,Temporal Association,Neutral,Aligned,30.833333333333332,False,False
7361340996111696646,MASS_a361b9cf273c,7361323225038540037,2024-04-24 08:02:56+00:00,Neutral,63,Temporal Association,Neutral,Aligned,14.066666666666666,False,False
7361379127859938053,MASS_7995bba85507,7361323225038540037,2024-04-24 10:30:59+00:00,Neutral,63,Temporal Association,Neutral,Aligned,56.38333333333333,False,False
7361347523346563845,MASS_d18bb4f22d7c,7361323225038540037,2024-04-24 08:28:17+00:00,Neutral,63,Temporal Association,Neutral,Aligned,39.416666666666664,False,False
7361343553421492998,MASS_b9c0fc66074b,7361323225038540037,2024-04-24 08:12:57+00:00,Positive,63,Temporal Association,Neutral,Not aligned,24.083333333333332,False,False
7361341647408530182,MASS_5eb7dd3d4434,7361323225038540037,2024-04-24 08:05:30+00:00,Negative,63,Temporal Association,Neutral,Not aligned,16.633333333333333,False,False
INJ000111,MASS_ece6e18c2bad,7361323225038540037,2024-04-24 07:56:37+00:00,Neutral,63,Temporal Association,Neutral,Aligned,7.75,False,False
7384754262495380229,MASS_7994c5060be8,7361323225038540037,2024-06-26 10:18:27+00:00,Neutral,75,Temporal Association,Neutral,Aligned,0.26666666666666666,False,False
7364042753107378952,MASS_c420ecd06030,7363584993148357894,2024-05-01 15:06:24+00:00,Positive,132,Temporal Association,Neutral,Not aligned,0.5833333333333334,False,False
7364040590651048712,MASS_de30cdf961d2,7363584993148357894,2024-05-01 15:07:49+00:00,Positive,132,Temporal Association,Neutral,Not aligned,0.13333333333333333,False,False
INJ000418,MASS_84cac12de289,7363584993148357894,2024-05-01 15:12:23+00:00,Negative,132,Temporal Association,Neutral,Not aligned,4.7,False,False
7386292037374739206,MASS_9c202b287d2b,7363584993148357894,2024-06-30 13:45:40+00:00,Neutral,17,Temporal Association,Neutral,Aligned,0.4,False,False
7377311486849123077,MASS_cb4d4d0d1cb5,7376604456818920709,2024-06-06 08:56:37+00:00,Negative,103,Temporal Association,Neutral,Not aligned,42.53333333333333,False,False
7390035250976293637,MASS_94ca8e7088c2,7376604456818920709,2024-07-10 15:51:26+00:00,Neutral,103,Temporal Association,Neutral,Aligned,0.21666666666666667,False,False
7377309705897378566,MASS_c618d5d6c93b,7376604456818920709,2024-06-06 08:49:43+00:00,Neutral,103,Temporal Association,Neutral,Aligned,35.63333333333333,False,False
7377315507512918790,MASS_1a10e0df5468,7376604456818920709,2024-06-06 09:12:13+00:00,Neutral,103,Temporal Association,Neutral,Aligned,58.13333333333333,False,False
7377303004136899334,MASS_e4f3820db5fb,7376604456818920709,2024-06-06 08:23:34+00:00,Positive,103,Temporal Association,Neutral,Not aligned,9.483333333333333,False,False
7377308793316885253,MASS_922fd90d522a,7376604456818920709,2024-06-06 08:46:07+00:00,Neutral,103,Temporal Association,Neutral,Aligned,32.03333333333333,False,False
7376808270687732485,MASS_add0c18391ca,7376604456818920709,2024-06-05 00:23:49+00:00,Positive,52,Temporal Association,Neutral,Not aligned,0.18333333333333332,False,False
7393709232765862662,MASS_c5217e9eb622,7376604456818920709,2024-07-20 13:28:12+00:00,Neutral,75,Temporal Association,Neutral,Aligned,0.9666666666666667,False,False
7379573491521045254,MASS_f4b069942510,7378347819268082950,2024-06-12 11:14:15+00:00,Positive,103,Temporal Association,Neutral,Not aligned,27.516666666666666,False,False
7379572003299214086,MASS_0e4e0edca0e4,7378347819268082950,2024-06-12 11:08:29+00:00,Negative,103,Temporal Association,Neutral,Not aligned,21.75,False,False
7379575693435437829,MASS_bc7d0efd2c2d,7378347819268082950,2024-06-12 11:22:54+00:00,Neutral,103,Temporal Association,Neutral,Aligned,36.166666666666664,False,False
