Id,Label,actor_type_primary,network_position,is_hcc_member,community,individual_subtype,is_video_creator,degree,weighted_degree,betweenness,n_comments,target_brand_primary,target_brand_label,target_scope,dominant_sentiment,account_goal_orientation,account_goal_confidence,exposure_level,hcc_association_status,strong_association_score,contextual_association_score,brand_label_auto,is_lcn_member,is_verified_registry_actor
glowup_rp16507,glowup_rp16507,Mass Actor,LCN Non-HCC,False,143,,False,1,1.0714285714285714,0.0,4.0,The Originote,The Originote,Associated HCC Brand Context,Positive,Promotional / Supportive,Low,Temporal Association,Unique Temporal Association,2.0,16.0,Non-HCC,True,False
kulitcerah_rr62834,kulitcerah_rr62834,Mass Actor,LCN Non-HCC,False,81,,False,1,1.0714285714285714,0.0,4.0,Azarine,Azarine,Associated HCC Brand Context,Mixed,Neutral Engagement,Low,Temporal Association,Unique Temporal Association,2.0,20.0,Non-HCC,True,False
kulitglowing_rr87765,kulitglowing_rr87765,Mass Actor,LCN Non-HCC,False,157,,False,1,1.0714285714285714,0.0,4.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,18.0,Non-HCC,True,False
kulitcerah_rp9486,kulitcerah_rp9486,Mass Actor,LCN Non-HCC,False,159,,False,1,1.0714285714285714,0.0,4.0,,,Associated HCC Brand Context,Mixed,Promotional / Supportive,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,16.0,Non-HCC,True,False
kulitcerah_rr26372,kulitcerah_rr26372,Mass Actor,LCN Non-HCC,False,159,,False,1,1.0714285714285714,0.0,4.0,,,Associated HCC Brand Context,Mixed,Promotional / Supportive,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,16.0,Non-HCC,True,False
kulitsehat_rr19509,kulitsehat_rr19509,Mass Actor,LCN Non-HCC,False,153,,False,1,1.0714285714285714,0.0,4.0,,,Associated HCC Brand Context,Positive,Promotional / Supportive,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,12.0,Non-HCC,True,False
kulitcerah_rp31113,kulitcerah_rp31113,Mass Actor,LCN Non-HCC,False,153,,False,1,1.0714285714285714,0.0,4.0,,,Associated HCC Brand Context,Mixed,Promotional / Supportive,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,12.0,Non-HCC,True,False
cantik_cp1543,cantik_cp1543,Mass Actor,LCN Non-HCC,False,72,,False,2,1.0714285714285714,5.5478289521576375e-06,4.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,17.0,Non-HCC,True,False
bestieku_rr21066,bestieku_rr21066,Mass Actor,LCN Non-HCC,False,84,,False,1,1.0714285714285714,0.0,4.0,Mixed_3plus_Brands,Mixed_3plus_Brands,Associated HCC Brand Context,Positive,Promotional / Supportive,Low,Temporal Association,Unique Temporal Association,2.0,14.0,Non-HCC,True,False
kulitcerah_rp66429,kulitcerah_rp66429,Mass Actor,LCN Non-HCC,False,157,,False,1,1.0714285714285714,0.0,4.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,18.0,Non-HCC,True,False
kulitsehat_rp24562,kulitsehat_rp24562,Mass Actor,LCN Non-HCC,False,161,,False,1,1.0714285714285714,0.0,4.0,,,Associated HCC Brand Context,Positive,Promotional / Supportive,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,18.0,Non-HCC,True,False
skincare_cp8364,skincare_cp8364,Mass Actor,LCN Non-HCC,False,96,,False,2,1.0714285714285714,0.0,3.0,,,Associated HCC Brand Context,Mixed,Mixed Goals,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,8.0,Non-HCC,True,False
glowhunter_rr25898,glowhunter_rr25898,Mass Actor,LCN Non-HCC,False,127,,False,1,1.0714285714285714,0.0,4.0,,,Associated HCC Brand Context,Positive,Promotional / Supportive,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,15.0,Non-HCC,True,False
glowingid_rr21462,glowingid_rr21462,Mass Actor,LCN Non-HCC,False,135,,False,1,1.0714285714285714,0.0,4.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,12.0,Non-HCC,True,False
skincare_rp71592,skincare_rp71592,Community Actor,HCC,True,63,,False,1,1.0714285714285714,0.0,4.0,Mixed_3plus_Brands,Mixed_3plus_Brands,HCC Brand Context,Neutral,Neutral Engagement,Low,,,,,Mixed_3plus_Brands,True,False
reviewjujur_rp86101,reviewjujur_rp86101,Mass Actor,LCN Non-HCC,False,135,,False,1,1.0714285714285714,0.0,4.0,,,Associated HCC Brand Context,Mixed,Promotional / Supportive,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,12.0,Non-HCC,True,False
beautyaddict_ip4314,beautyaddict_ip4314,Mass Actor,LCN Non-HCC,False,22,,False,2,1.0714285714285714,2.7739144760788188e-06,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,5.0,Non-HCC,True,False
skincare_rp99622,skincare_rp99622,Mass Actor,LCN Non-HCC,False,127,,False,1,1.0714285714285714,0.0,4.0,,,Associated HCC Brand Context,Mixed,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,15.0,Non-HCC,True,False
glowhunter_ct3370,glowhunter_ct3370,Mass Actor,LCN Non-HCC,False,118,,False,2,1.0714285714285714,2.7739144760788188e-06,2.0,,,Associated HCC Brand Context,Neutral,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,9.0,Non-HCC,True,False
glowhunter_ct4997,glowhunter_ct4997,Mass Actor,LCN Non-HCC,False,119,,False,2,1.0714285714285714,2.7739144760788188e-06,2.0,,,Associated HCC Brand Context,Neutral,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,9.0,Non-HCC,True,False
dearskin_rr61021,dearskin_rr61021,Mass Actor,LCN Non-HCC,False,109,,False,1,1.0714285714285714,0.0,4.0,,,Associated HCC Brand Context,Mixed,Promotional / Supportive,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,16.0,Non-HCC,True,False
beautyvibe_cp1188,beautyvibe_cp1188,Mass Actor,LCN Non-HCC,False,43,,False,2,1.0714285714285714,5.5478289521576375e-06,3.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,11.0,Non-HCC,True,False
skintok_rp23252,skintok_rp23252,Mass Actor,LCN Non-HCC,False,199,,False,1,1.0714285714285714,0.0,4.0,,,Associated HCC Brand Context,Negative,Critical / Complaint,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,17.0,Non-HCC,True,False
skincare_rr73971,skincare_rr73971,Mass Actor,LCN Non-HCC,False,199,,False,1,1.0714285714285714,0.0,4.0,,,Associated HCC Brand Context,Positive,Promotional / Supportive,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,17.0,Non-HCC,True,False
skintok_rr45965,skintok_rr45965,Community Actor,HCC,True,49,,False,1,1.0714285714285714,0.0,4.0,Mixed_3plus_Brands,Mixed_3plus_Brands,HCC Brand Context,Neutral,Neutral Engagement,Low,,,,,Mixed_3plus_Brands,True,False
belamaulidiah,belamaulidiah,Mass Actor,LCN Non-HCC,False,103,,False,2,1.0,0.0,6.0,Mixed_2_Brands,Mixed_2_Brands,Associated HCC Brand Context,Neutral,Neutral Engagement,Medium,Temporal Association,Unique Temporal Association,2.0,21.0,Non-HCC,True,False
miraakhumaida,miraakhumaida,Mass Actor,LCN Non-HCC,False,103,,False,2,1.0,0.0,6.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Medium,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,23.0,Non-HCC,True,False
dearskin_cp461,dearskin_cp461,Mass Actor,LCN Non-HCC,False,58,,False,2,1.0,5.5478289521576375e-06,3.0,,,Associated HCC Brand Context,Positive,Promotional / Supportive,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,8.0,Non-HCC,True,False
reviewjujur_rp27475,reviewjujur_rp27475,Mass Actor,LCN Non-HCC,False,176,,False,1,0.9285714285714286,0.0,3.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,7.0,Non-HCC,True,False
skintok_rr86588,skintok_rr86588,Mass Actor,LCN Non-HCC,False,6,,False,1,0.9285714285714286,0.0,3.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,14.0,Non-HCC,True,False
kulitglowing_rp62023,kulitglowing_rp62023,Mass Actor,LCN Non-HCC,False,39,,False,1,0.9285714285714286,0.0,3.0,,,Associated HCC Brand Context,Mixed,Mixed Goals,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,10.0,Non-HCC,True,False
kulitsehat_rr29983,kulitsehat_rr29983,Mass Actor,LCN Non-HCC,False,176,,False,1,0.9285714285714286,0.0,3.0,,,Associated HCC Brand Context,Mixed,Mixed Goals,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,7.0,Non-HCC,True,False
beauty_rp24000,beauty_rp24000,Mass Actor,LCN Non-HCC,False,6,,False,1,0.9285714285714286,0.0,3.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,14.0,Non-HCC,True,False
skinclub_rp21463,skinclub_rp21463,Mass Actor,LCN Non-HCC,False,142,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Negative,Critical / Complaint,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,9.0,Non-HCC,True,False
testireal_rr26338,testireal_rr26338,Mass Actor,LCN Non-HCC,False,193,,False,1,0.8035714285714286,0.0,3.0,Daviena,Daviena,Associated HCC Brand Context,Mixed,Mixed Goals,Low,Temporal Association,Unique Temporal Association,2.0,13.0,Non-HCC,True,False
skinclub_rp20283,skinclub_rp20283,Mass Actor,LCN Non-HCC,False,5,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Negative,Critical / Complaint,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,12.0,Non-HCC,True,False
skinclub_rr29031,skinclub_rr29031,Community Actor,HCC,True,183,,False,1,0.8035714285714286,0.0,3.0,The Originote,The Originote,HCC Brand Context,Neutral,Neutral Engagement,Low,,,,,The Originote,True,False
skinlover_rr9988,skinlover_rr9988,Mass Actor,LCN Non-HCC,False,188,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,8.0,Non-HCC,True,False
reviewjujur_rp85738,reviewjujur_rp85738,Mass Actor,LCN Non-HCC,False,188,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,8.0,Non-HCC,True,False
skinbestie_rr37696,skinbestie_rr37696,Mass Actor,LCN Non-HCC,False,194,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Mixed,Mixed Goals,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,13.0,Non-HCC,True,False
skinbestie_rp7593,skinbestie_rp7593,Mass Actor,LCN Non-HCC,False,193,,False,1,0.8035714285714286,0.0,3.0,Daviena,Daviena,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Temporal Association,Unique Temporal Association,2.0,13.0,Non-HCC,True,False
dearskin_rr95784,dearskin_rr95784,Mass Actor,LCN Non-HCC,False,112,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Positive,Promotional / Supportive,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,11.0,Non-HCC,True,False
testireal_rp83151,testireal_rp83151,Mass Actor,LCN Non-HCC,False,112,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,11.0,Non-HCC,True,False
kulitglowing_rr52381,kulitglowing_rr52381,Mass Actor,LCN Non-HCC,False,106,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Positive,Promotional / Supportive,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,7.0,Non-HCC,True,False
dearskin_rr16957,dearskin_rr16957,Mass Actor,LCN Non-HCC,False,108,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Mixed,Mixed Goals,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,9.0,Non-HCC,True,False
skincare_rp12914,skincare_rp12914,Mass Actor,LCN Non-HCC,False,108,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,9.0,Non-HCC,True,False
glowhunter_cp9145,glowhunter_cp9145,Community Actor,HCC,True,34,,False,1,0.8035714285714286,0.0,3.0,Daviena,Daviena,HCC Brand Context,Mixed,Mixed Goals,Low,,,,,Daviena,True,False
kulitsehat_rp54793,kulitsehat_rp54793,Community Actor,HCC,True,34,,False,1,0.8035714285714286,0.0,3.0,Daviena,Daviena,HCC Brand Context,Neutral,Neutral Engagement,Low,,,,,Daviena,True,False
reviewjujur_rp28350,reviewjujur_rp28350,Mass Actor,LCN Non-HCC,False,71,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Mixed,Mixed Goals,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,9.0,Non-HCC,True,False
beautyaddict_rr42909,beautyaddict_rr42909,Community Actor,HCC,True,183,,False,1,0.8035714285714286,0.0,3.0,The Originote,The Originote,HCC Brand Context,Mixed,Mixed Goals,Low,,,,,The Originote,True,False
kulitglowing_rr91939,kulitglowing_rr91939,Community Actor,HCC,True,134,,False,1,0.8035714285714286,0.0,3.0,Daviena,Daviena,HCC Brand Context,Positive,Promotional / Supportive,Low,,,,,Daviena,True,False
dearskin_rp59433,dearskin_rp59433,Mass Actor,LCN Non-HCC,False,105,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Positive,Promotional / Supportive,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,11.0,Non-HCC,True,False
kulitcerah_rp50006,kulitcerah_rp50006,Mass Actor,LCN Non-HCC,False,70,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,8.0,Non-HCC,True,False
skinclub_rr74871,skinclub_rr74871,Community Actor,HCC,True,60,,False,1,0.8035714285714286,0.0,3.0,Daviena,Daviena,HCC Brand Context,Mixed,Mixed Goals,Low,,,,,Daviena,True,False
beauty_rp48748,beauty_rp48748,Mass Actor,LCN Non-HCC,False,8,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Mixed,Mixed Goals,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,14.0,Non-HCC,True,False
skintok_rr25101,skintok_rr25101,Mass Actor,LCN Non-HCC,False,187,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,12.0,Non-HCC,True,False
skinclub_rr92463,skinclub_rr92463,Mass Actor,LCN Non-HCC,False,154,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Mixed,Mixed Goals,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,12.0,Non-HCC,True,False
glowhunter_rp21462,glowhunter_rp21462,Mass Actor,LCN Non-HCC,False,121,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,4.0,Non-HCC,True,False
kulitcerah_rp62676,kulitcerah_rp62676,Mass Actor,LCN Non-HCC,False,154,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,12.0,Non-HCC,True,False
reviewjujur_rr82051,reviewjujur_rr82051,Mass Actor,LCN Non-HCC,False,121,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Positive,Promotional / Supportive,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,4.0,Non-HCC,True,False
glowup_rr94183,glowup_rr94183,Community Actor,HCC,True,54,,False,1,0.8035714285714286,0.0,3.0,Azarine,Azarine,HCC Brand Context,Mixed,Mixed Goals,Low,,,,,Azarine,True,False
dearskin_rp37681,dearskin_rp37681,Mass Actor,LCN Non-HCC,False,104,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,14.0,Non-HCC,True,False
beautyvibe_rr77631,beautyvibe_rr77631,Mass Actor,LCN Non-HCC,False,70,,False,1,0.8035714285714286,0.0,3.0,The Originote,The Originote,Associated HCC Brand Context,Negative,Critical / Complaint,Low,Temporal Association,Unique Temporal Association,2.0,10.0,Non-HCC,True,False
testireal_rr93987,testireal_rr93987,Mass Actor,LCN Non-HCC,False,104,,False,1,0.8035714285714286,0.0,3.0,Azarine,Azarine,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Temporal Association,Unique Temporal Association,2.0,16.0,Non-HCC,True,False
kulitcerah_rp61382,kulitcerah_rp61382,Mass Actor,LCN Non-HCC,False,147,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,9.0,Non-HCC,True,False
glowup_rr55768,glowup_rr55768,Mass Actor,LCN Non-HCC,False,147,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Negative,Critical / Complaint,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,9.0,Non-HCC,True,False
cantik_rp98034,cantik_rp98034,Mass Actor,LCN Non-HCC,False,94,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Negative,Critical / Complaint,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,10.0,Non-HCC,True,False
kulitsehat_cp4388,kulitsehat_cp4388,Mass Actor,LCN Non-HCC,False,19,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,12.0,Non-HCC,True,False
glowingid_rr45098,glowingid_rr45098,Mass Actor,LCN Non-HCC,False,94,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Positive,Promotional / Supportive,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,10.0,Non-HCC,True,False
beautyvibe_rr82525,beautyvibe_rr82525,Mass Actor,LCN Non-HCC,False,71,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,9.0,Non-HCC,True,False
cantik_rr27695,cantik_rr27695,Mass Actor,LCN Non-HCC,False,8,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Negative,Critical / Complaint,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,14.0,Non-HCC,True,False
reviewjujur_rp77993,reviewjujur_rp77993,Mass Actor,LCN Non-HCC,False,187,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Positive,Promotional / Supportive,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,12.0,Non-HCC,True,False
glowingid_rr42370,glowingid_rr42370,Mass Actor,LCN Non-HCC,False,136,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Mixed,Mixed Goals,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,12.0,Non-HCC,True,False
racun_rr27774,racun_rr27774,Mass Actor,LCN Non-HCC,False,105,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Mixed,Mixed Goals,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,11.0,Non-HCC,True,False
skinbestie_rr58879,skinbestie_rr58879,Mass Actor,LCN Non-HCC,False,133,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,13.0,Non-HCC,True,False
beautyaddict_rp67093,beautyaddict_rp67093,Mass Actor,LCN Non-HCC,False,27,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Negative,Critical / Complaint,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,12.0,Non-HCC,True,False
reviewjujur_rp71793,reviewjujur_rp71793,Mass Actor,LCN Non-HCC,False,136,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Positive,Promotional / Supportive,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,12.0,Non-HCC,True,False
dearskin_rp81618,dearskin_rp81618,Mass Actor,LCN Non-HCC,False,106,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,7.0,Non-HCC,True,False
kulitglowing_rp54988,kulitglowing_rp54988,Mass Actor,LCN Non-HCC,False,139,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,9.0,Non-HCC,True,False
glowingid_rr76872,glowingid_rr76872,Mass Actor,LCN Non-HCC,False,139,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Negative,Critical / Complaint,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,9.0,Non-HCC,True,False
skincare_rr70541,skincare_rr70541,Mass Actor,LCN Non-HCC,False,126,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,11.0,Non-HCC,True,False
glowhunter_rp64732,glowhunter_rp64732,Mass Actor,LCN Non-HCC,False,126,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Mixed,Mixed Goals,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,11.0,Non-HCC,True,False
testireal_rr90363,testireal_rr90363,Mass Actor,LCN Non-HCC,False,125,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,11.0,Non-HCC,True,False
cantik_rr4157,cantik_rr4157,Mass Actor,LCN Non-HCC,False,98,,False,1,0.8035714285714286,0.0,3.0,The Originote,The Originote,Associated HCC Brand Context,Negative,Critical / Complaint,Low,Temporal Association,Unique Temporal Association,2.0,11.0,Non-HCC,True,False
glowhunter_rp60130,glowhunter_rp60130,Mass Actor,LCN Non-HCC,False,125,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Positive,Promotional / Supportive,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,11.0,Non-HCC,True,False
reviewjujur_rp81753,reviewjujur_rp81753,Mass Actor,LCN Non-HCC,False,98,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Mixed,Mixed Goals,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,9.0,Non-HCC,True,False
beautyvibe_cp4923,beautyvibe_cp4923,Mass Actor,LCN Non-HCC,False,44,,False,1,0.8035714285714286,0.0,5.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Medium,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,18.0,Non-HCC,True,False
kulitglowing_rp9967,kulitglowing_rp9967,Mass Actor,LCN Non-HCC,False,44,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,8.0,Non-HCC,True,False
skinclub_rr9632,skinclub_rr9632,Mass Actor,LCN Non-HCC,False,27,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Positive,Promotional / Supportive,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,12.0,Non-HCC,True,False
testireal_rp27977,testireal_rp27977,Mass Actor,LCN Non-HCC,False,194,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,13.0,Non-HCC,True,False
testireal_rp23167,testireal_rp23167,Mass Actor,LCN Non-HCC,False,203,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Neutral,Neutral Engagement,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,14.0,Non-HCC,True,False
glowingid_rp46554,glowingid_rp46554,Mass Actor,LCN Non-HCC,False,133,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Negative,Critical / Complaint,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,13.0,Non-HCC,True,False
skinlover_rr90733,skinlover_rr90733,Mass Actor,LCN Non-HCC,False,203,,False,1,0.8035714285714286,0.0,3.0,,,Associated HCC Brand Context,Negative,Critical / Complaint,Low,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,14.0,Non-HCC,True,False
beautyaddict_ip4591,beautyaddict_ip4591,Mass Actor,LCN Non-HCC,False,23,,False,1,0.6607142857142857,0.0,2.0,,,Associated HCC Brand Context,Positive,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,5.0,Non-HCC,True,False
skincare_rr474,skincare_rr474,Mass Actor,LCN Non-HCC,False,23,,False,1,0.6607142857142857,0.0,2.0,,,Associated HCC Brand Context,Positive,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,5.0,Non-HCC,True,False
kulitglowing_rr8314,kulitglowing_rr8314,Mass Actor,LCN Non-HCC,False,200,,False,1,0.6607142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,8.0,Non-HCC,True,False
kulitglowing_ip9201,kulitglowing_ip9201,Mass Actor,LCN Non-HCC,False,162,,False,1,0.6607142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,5.0,Non-HCC,True,False
skincare_rr4123,skincare_rr4123,Mass Actor,LCN Non-HCC,False,53,,False,1,0.6607142857142857,0.0,2.0,Mixed_2_Brands,Mixed_2_Brands,Associated HCC Brand Context,Mixed,Insufficient Text,,Temporal Association,Unique Temporal Association,2.0,7.0,Non-HCC,True,False
skincare_rr80,skincare_rr80,Mass Actor,LCN Non-HCC,False,162,,False,1,0.6607142857142857,0.0,2.0,,,Associated HCC Brand Context,Positive,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,5.0,Non-HCC,True,False
beautyvibe_rp79000,beautyvibe_rp79000,Mass Actor,LCN Non-HCC,False,62,,False,1,0.6607142857142857,0.0,2.0,,,Associated HCC Brand Context,Mixed,Insufficient Text,,Shared-Video Context Only,Multiple / Ambiguous HCC,0.0,3.0,Non-HCC,True,False
