Id,Label,actor_type_primary,network_position,hcc_id,is_lcn_member,n_comments,dominant_sentiment,account_goal_orientation,target_brand_primary,degree,weighted_degree,sentiment_attribute_status
reviewjujur_ct43520,reviewjujur_ct43520,Community Actor,HCC,45,True,6.0,Neutral,Neutral Engagement,Mixed_3plus_Brands,3,4.5,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewjujur_ct5021,reviewjujur_ct5021,Community Actor,HCC,182,True,3.0,Neutral,Neutral Engagement,Not identified,5,3.75,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewjujur_ct55350,reviewjujur_ct55350,Community Actor,HCC,52,True,8.0,Negative,Critical / Complaint,Daviena,5,8.875,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewjujur_ct6118,reviewjujur_ct6118,Community Actor,HCC,16,True,3.0,Neutral,Neutral Engagement,Daviena,4,3.0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewjujur_ct7045,reviewjujur_ct7045,Community Actor,HCC,17,True,3.0,Neutral,Neutral Engagement,Mixed_3plus_Brands,4,2.7857142857142856,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewjujur_ct84556,reviewjujur_ct84556,Community Actor,HCC,46,True,3.0,Negative,Critical / Complaint,The Originote,6,4.5,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewjujur_ct8615,reviewjujur_ct8615,Community Actor,HCC,182,True,3.0,Neutral,Neutral Engagement,Not identified,5,3.75,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewjujur_ct9366,reviewjujur_ct9366,Community Actor,HCC,183,True,3.0,Mixed,Mixed Goals,The Originote,4,3.0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewjujur_ct97003,reviewjujur_ct97003,Community Actor,HCC,52,True,8.0,Positive,Promotional / Supportive,Daviena,5,8.875,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewjujur_ct9773,reviewjujur_ct9773,Community Actor,HCC,183,True,3.0,Neutral,Neutral Engagement,The Originote,6,4.071428571428571,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewjujur_ct9800,reviewjujur_ct9800,Community Actor,HCC,132,True,3.0,Neutral,Neutral Engagement,Mixed_3plus_Brands,3,2.25,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewjujur_ip2228,reviewjujur_ip2228,Community Actor,HCC,5,True,8.0,Neutral,Neutral Engagement,The Originote,31,19.25,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewjujur_ip9284,reviewjujur_ip9284,Community Actor,HCC,54,True,7.0,Negative,Critical / Complaint,Azarine,14,10.5,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewjujur_rp60551,reviewjujur_rp60551,Community Actor,HCC,63,True,6.0,Negative,Critical / Complaint,Mixed_3plus_Brands,1,1.6071428571428572,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewpedas_r3c09m00x7495,reviewpedas_r3c09m00x7495,Community Actor,HCC,191,True,3.0,Positive,Promotional / Supportive,The Originote,4,4.142857142857142,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewpedas_r3c09m01x4727,reviewpedas_r3c09m01x4727,Community Actor,HCC,191,True,5.0,Positive,Promotional / Supportive,The Originote,4,3.2857142857142856,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewpedas_r3c09m02x6779,reviewpedas_r3c09m02x6779,Community Actor,HCC,191,True,5.0,Positive,Promotional / Supportive,The Originote,4,3.2857142857142856,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewpedas_r3c09m03x3704,reviewpedas_r3c09m03x3704,Community Actor,HCC,191,True,5.0,Positive,Promotional / Supportive,The Originote,4,3.2857142857142856,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewpedas_r3c09m04x5100,reviewpedas_r3c09m04x5100,Community Actor,HCC,191,True,5.0,Positive,Promotional / Supportive,The Originote,4,3.2857142857142856,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinbestie_ct5848,skinbestie_ct5848,Community Actor,HCC,50,True,3.0,Neutral,Neutral Engagement,Maryame,5,3.75,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinbestie_ct9114,skinbestie_ct9114,Community Actor,HCC,183,True,3.0,Negative,Critical / Complaint,The Originote,7,4.875,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinbestie_ct9146,skinbestie_ct9146,Community Actor,HCC,182,True,3.0,Mixed,Mixed Goals,Not identified,6,4.285714285714286,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinbestie_ct9276,skinbestie_ct9276,Community Actor,HCC,15,True,3.0,Mixed,Mixed Goals,The Originote,6,4.285714285714286,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinbestie_ip1027,skinbestie_ip1027,Community Actor,HCC,5,True,8.0,Neutral,Neutral Engagement,The Originote,31,19.0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinbestie_ip9364,skinbestie_ip9364,Community Actor,HCC,150,True,8.0,Negative,Critical / Complaint,Maryame,7,8.0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skincare_ct1100,skincare_ct1100,Community Actor,HCC,182,True,3.0,Negative,Critical / Complaint,Not identified,5,3.75,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skincare_ct1453,skincare_ct1453,Community Actor,HCC,17,True,3.0,Positive,Promotional / Supportive,Mixed_3plus_Brands,3,2.25,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skincare_ct68797,skincare_ct68797,Community Actor,HCC,17,True,3.0,Neutral,Neutral Engagement,Mixed_3plus_Brands,6,4.5,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skincare_ct7727,skincare_ct7727,Community Actor,HCC,2,True,3.0,Negative,Critical / Complaint,Maryame,6,4.285714285714286,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skincare_ct78893,skincare_ct78893,Community Actor,HCC,75,True,4.0,Mixed,Promotional / Supportive,Mixed_2_Brands,3,3.0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skincare_ct8136,skincare_ct8136,Community Actor,HCC,49,True,3.0,Neutral,Neutral Engagement,Mixed_3plus_Brands,4,3.0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skincare_ct87875,skincare_ct87875,Community Actor,HCC,20,True,8.0,Neutral,Neutral Engagement,Daviena,4,5.0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skincare_ip2565,skincare_ip2565,Community Actor,HCC,54,True,7.0,Neutral,Neutral Engagement,Azarine,15,11.035714285714286,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skincare_ip6366,skincare_ip6366,Community Actor,HCC,103,True,6.0,Neutral,Neutral Engagement,Daviena,5,3.5,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skincare_ip7443,skincare_ip7443,Community Actor,HCC,5,True,8.0,Negative,Critical / Complaint,The Originote,31,19.0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skincare_rp71592,skincare_rp71592,Community Actor,HCC,63,True,4.0,Neutral,Neutral Engagement,Mixed_3plus_Brands,1,1.0714285714285714,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinclub_ct15395,skinclub_ct15395,Community Actor,HCC,74,True,4.0,Mixed,Neutral Engagement,Daviena,2,2.0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinclub_ct2318,skinclub_ct2318,Community Actor,HCC,2,True,3.0,Neutral,Neutral Engagement,Maryame,6,4.285714285714286,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinclub_ct3535,skinclub_ct3535,Community Actor,HCC,117,True,3.0,Neutral,Neutral Engagement,The Originote,5,3.75,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinclub_ct4422,skinclub_ct4422,Community Actor,HCC,50,True,3.0,Neutral,Neutral Engagement,Maryame,5,3.75,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinclub_ct6649,skinclub_ct6649,Community Actor,HCC,14,True,5.0,Mixed,Mixed Goals,Mixed_3plus_Brands,2,2.5,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinclub_ct7669,skinclub_ct7669,Community Actor,HCC,18,True,3.0,Negative,Critical / Complaint,The Originote,5,3.75,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinclub_ct9386,skinclub_ct9386,Community Actor,HCC,18,True,3.0,Neutral,Neutral Engagement,The Originote,5,3.75,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinclub_ct998,skinclub_ct998,Community Actor,HCC,46,True,3.0,Mixed,Insufficient Text,The Originote,6,4.5,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinclub_ip8582,skinclub_ip8582,Community Actor,HCC,54,True,12.0,Positive,Promotional / Supportive,Azarine,16,12.5,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinclub_ip8942,skinclub_ip8942,Community Actor,HCC,5,True,8.0,Neutral,Neutral Engagement,The Originote,31,19.0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinlover_ct23275,skinlover_ct23275,Community Actor,HCC,87,True,5.0,Mixed,Mixed Goals,Mixed_2_Brands,4,5.089285714285714,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinlover_ct27853,skinlover_ct27853,Community Actor,HCC,3,True,3.0,Neutral,Neutral Engagement,Mixed_2_Brands,4,3.0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinlover_ct4123,skinlover_ct4123,Community Actor,HCC,49,True,4.0,Neutral,Neutral Engagement,Mixed_3plus_Brands,5,4.071428571428571,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinlover_ct7606,skinlover_ct7606,Community Actor,HCC,90,True,3.0,Neutral,Insufficient Text,Mixed_3plus_Brands,4,2.7857142857142856,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinlover_ct782,skinlover_ct782,Community Actor,HCC,183,True,3.0,Mixed,Insufficient Text,The Originote,5,3.803571428571429,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinlover_ct8756,skinlover_ct8756,Community Actor,HCC,16,True,3.0,Mixed,Mixed Goals,Daviena,4,3.0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinlover_ip4018,skinlover_ip4018,Community Actor,HCC,54,True,7.0,Neutral,Neutral Engagement,Azarine,14,10.5,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinlover_ip4667,skinlover_ip4667,Community Actor,HCC,5,True,8.0,Neutral,Neutral Engagement,The Originote,31,19.125,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinlover_ip490,skinlover_ip490,Community Actor,HCC,103,True,6.0,Neutral,Neutral Engagement,Daviena,6,4.035714285714286,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinlover_ip9713,skinlover_ip9713,Community Actor,HCC,103,True,6.0,Neutral,Neutral Engagement,Daviena,6,4.035714285714286,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinreview_r3c04m00x5770,skinreview_r3c04m00x5770,Community Actor,HCC,204,True,3.0,Positive,Promotional / Supportive,Azarine,3,2.732142857142857,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinreview_r3c04m01x7927,skinreview_r3c04m01x7927,Community Actor,HCC,204,True,5.0,Positive,Promotional / Supportive,Azarine,3,2.1607142857142856,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinreview_r3c04m02x8520,skinreview_r3c04m02x8520,Community Actor,HCC,204,True,5.0,Positive,Promotional / Supportive,Azarine,3,2.1607142857142856,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinreview_r3c04m03x3054,skinreview_r3c04m03x3054,Community Actor,HCC,204,True,5.0,Positive,Promotional / Supportive,Azarine,3,2.1607142857142856,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skintok_ct36635,skintok_ct36635,Community Actor,HCC,87,True,5.0,Negative,Polarized / Contested,Mixed_2_Brands,4,4.375,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skintok_ct53509,skintok_ct53509,Community Actor,HCC,75,True,4.0,Neutral,Neutral Engagement,Mixed_2_Brands,3,3.0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skintok_ct98906,skintok_ct98906,Community Actor,HCC,87,True,5.0,Positive,Promotional / Supportive,Mixed_2_Brands,4,4.375,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
testiaman_r3c02m00x9822,testiaman_r3c02m00x9822,Community Actor,HCC,205,True,3.0,Positive,Promotional / Supportive,The Originote,4,4.142857142857142,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
testiaman_r3c02m01x8585,testiaman_r3c02m01x8585,Community Actor,HCC,205,True,5.0,Positive,Promotional / Supportive,The Originote,4,3.2857142857142856,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
testiaman_r3c02m02x2716,testiaman_r3c02m02x2716,Community Actor,HCC,205,True,5.0,Positive,Promotional / Supportive,The Originote,4,3.2857142857142856,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
testiaman_r3c02m03x8993,testiaman_r3c02m03x8993,Community Actor,HCC,205,True,5.0,Positive,Promotional / Supportive,The Originote,4,3.2857142857142856,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
testiaman_r3c02m04x8847,testiaman_r3c02m04x8847,Community Actor,HCC,205,True,5.0,Positive,Promotional / Supportive,The Originote,4,3.2857142857142856,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
testireal_ct35011,testireal_ct35011,Community Actor,HCC,75,True,4.0,Neutral,Neutral Engagement,Mixed_2_Brands,3,3.0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
testireal_ct48546,testireal_ct48546,Community Actor,HCC,48,True,6.0,Mixed,Polarized / Contested,Mixed_3plus_Brands,4,6.0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
testireal_ct49360,testireal_ct49360,Community Actor,HCC,45,True,6.0,Neutral,Neutral Engagement,Mixed_3plus_Brands,3,4.5,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
testireal_ct62779,testireal_ct62779,Community Actor,HCC,74,True,4.0,Neutral,Neutral Engagement,Daviena,2,2.0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
ulasankilat_r3c07m00x2561,ulasankilat_r3c07m00x2561,Community Actor,HCC,206,True,3.0,Positive,Promotional / Supportive,Maryame,4,3.142857142857143,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
ulasankilat_r3c07m01x9795,ulasankilat_r3c07m01x9795,Community Actor,HCC,206,True,5.0,Positive,Promotional / Supportive,Maryame,4,2.2857142857142856,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
ulasankilat_r3c07m02x4325,ulasankilat_r3c07m02x4325,Community Actor,HCC,206,True,5.0,Positive,Promotional / Supportive,Maryame,4,2.2857142857142856,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
ulasankilat_r3c07m03x2101,ulasankilat_r3c07m03x2101,Community Actor,HCC,206,True,5.0,Positive,Promotional / Supportive,Maryame,4,2.2857142857142856,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
ulasankilat_r3c07m04x5222,ulasankilat_r3c07m04x5222,Community Actor,HCC,206,True,5.0,Positive,Promotional / Supportive,Maryame,4,2.2857142857142856,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_0003c85083e3,MASS_0003c85083e3,Mass Actor,Outside LCN,,False,3.0,Neutral,Neutral Engagement,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_001a26b97f11,MASS_001a26b97f11,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_001ccd6cda2c,MASS_001ccd6cda2c,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_00528b32622e,MASS_00528b32622e,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_007741757a17,MASS_007741757a17,Mass Actor,LCN Non-HCC,,True,6.0,Positive,Promotional / Supportive,,1,1.6071428571428572,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_0097c686fa73,MASS_0097c686fa73,Mass Actor,Outside LCN,,False,8.0,Mixed,Polarized / Contested,Azarine,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_009acb5977ba,MASS_009acb5977ba,Mass Actor,Outside LCN,,False,3.0,Neutral,Neutral Engagement,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_00abdfead678,MASS_00abdfead678,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_0108d5a01b98,MASS_0108d5a01b98,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_010ee52e42db,MASS_010ee52e42db,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_013c29b39ab2,MASS_013c29b39ab2,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_016219955ee0,MASS_016219955ee0,Mass Actor,Outside LCN,,False,1.0,Insufficient Text,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_019ab7ad1c53,MASS_019ab7ad1c53,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_01b27946dcf6,MASS_01b27946dcf6,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_01d9bedc54e0,MASS_01d9bedc54e0,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_01e1c4dd8193,MASS_01e1c4dd8193,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_021d71dcd799,MASS_021d71dcd799,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_02ac4dce0b1b,MASS_02ac4dce0b1b,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Azarine,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_02d975102264,MASS_02d975102264,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_02e60808446e,MASS_02e60808446e,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_036e88782e8d,MASS_036e88782e8d,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_0380141883d0,MASS_0380141883d0,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_0385606a875b,MASS_0385606a875b,Mass Actor,LCN Non-HCC,,True,8.0,Neutral,Neutral Engagement,,27,17.410714285714285,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_03a4b874e7fe,MASS_03a4b874e7fe,Mass Actor,Outside LCN,,False,1.0,Insufficient Text,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_040adde67648,MASS_040adde67648,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_0496359d7895,MASS_0496359d7895,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_04b5e30460ec,MASS_04b5e30460ec,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_04dfc2d697d5,MASS_04dfc2d697d5,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_04ef18cf848b,MASS_04ef18cf848b,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_0531ddcf3bf3,MASS_0531ddcf3bf3,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_054838971719,MASS_054838971719,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_0596054c8b55,MASS_0596054c8b55,Mass Actor,Outside LCN,,False,2.0,Mixed,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_0695c18d1748,MASS_0695c18d1748,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_06baf90fb2f0,MASS_06baf90fb2f0,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_07b019f12595,MASS_07b019f12595,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_07b48c5c163a,MASS_07b48c5c163a,Mass Actor,Outside LCN,,False,3.0,Positive,Promotional / Supportive,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_07b8fb136e71,MASS_07b8fb136e71,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_07bbb648ed62,MASS_07bbb648ed62,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_085ad2716235,MASS_085ad2716235,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_087839960392,MASS_087839960392,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_087a7753c9fb,MASS_087a7753c9fb,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_088ba65132e5,MASS_088ba65132e5,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_08b5d5d1953e,MASS_08b5d5d1953e,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_08ddb1e55f42,MASS_08ddb1e55f42,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_092a6fc578f4,MASS_092a6fc578f4,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_093a9389bdc4,MASS_093a9389bdc4,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_09504be19d59,MASS_09504be19d59,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_0967a1aac59f,MASS_0967a1aac59f,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_098725cdbee4,MASS_098725cdbee4,Mass Actor,Outside LCN,,False,2.0,Mixed,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_099a3efe57c6,MASS_099a3efe57c6,Mass Actor,Outside LCN,,False,2.0,Neutral,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_0a0b6de844e0,MASS_0a0b6de844e0,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_0a209bdcd2f0,MASS_0a209bdcd2f0,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_0a861c8ee809,MASS_0a861c8ee809,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_0a93d204a601,MASS_0a93d204a601,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_0ad394b252b2,MASS_0ad394b252b2,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_0ade90d5cb01,MASS_0ade90d5cb01,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_0afd560e16c3,MASS_0afd560e16c3,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
