Source,Target,Type,Weight,co_conv_weight,co_reply_weight,co_temporal_weight,norm_co_conv,norm_co_reply,norm_co_temporal,final_weight,n_evidence,co_hashtag,source_actor_type,target_actor_type,actor_type_pair,source_network_position,target_network_position,network_position_pair,source_is_hcc,target_is_hcc
beautyaddict_ip168,cantik_ip3527,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,10,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_ip168,glowhunter_ip5229,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,10,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_ip168,kulitglowing_ip8678,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,10,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_ip1981,beautyvibe_ip2744,Undirected,0.75,6,0.0,0.0,0.75,0.0,0.0,0.75,1,8,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_ip1981,beautyvibe_ip9378,Undirected,0.75,6,0.0,0.0,0.75,0.0,0.0,0.75,1,8,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_ip1981,glowhunter_ip8989,Undirected,0.75,6,0.0,0.0,0.75,0.0,0.0,0.75,1,8,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_ip1981,reviewjujur_ip1013,Undirected,0.75,6,0.0,0.0,0.75,0.0,0.0,0.75,1,8,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_ip1981,reviewjujur_ip4671,Undirected,0.75,6,0.0,0.0,0.75,0.0,0.0,0.75,1,8,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_ip1981,skinbestie_ip2505,Undirected,0.75,6,0.0,0.0,0.75,0.0,0.0,0.75,1,8,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_ip1981,skincare_ip797,Undirected,0.75,6,0.0,0.0,0.75,0.0,0.0,0.75,1,8,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_ip3716,skinclub_rr19553,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,6,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_ip4314,beautyvibe_rr8145,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,6,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_ip4314,racun_rr1435,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,6,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_ip4591,skincare_rr474,Undirected,0.6607142857142857,2,2.0,1.0,0.25,0.2857142857142857,0.125,0.6607142857142857,3,6,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_ip9987,cantik_ip9223,Undirected,0.75,6,0.0,0.0,0.75,0.0,0.0,0.75,1,15,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_ip9987,glowhunter_ip9119,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
beautyaddict_ip9987,kulitglowing_ip3422,Undirected,0.75,6,0.0,0.0,0.75,0.0,0.0,0.75,1,15,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_ip9987,kulitglowing_ip4767,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
beautyaddict_ip9987,kulitglowing_ip9832,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
beautyaddict_ip9987,kulitglowing_ip986,Undirected,0.75,6,0.0,0.0,0.75,0.0,0.0,0.75,1,15,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_ip9987,reviewjujur_ip2228,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
beautyaddict_ip9987,reviewjujur_ip3756,Undirected,0.75,6,0.0,0.0,0.75,0.0,0.0,0.75,1,15,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_ip9987,skinbestie_ip1027,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
beautyaddict_ip9987,skinbestie_ip5720,Undirected,0.75,6,0.0,0.0,0.75,0.0,0.0,0.75,1,15,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_ip9987,skincare_ip7443,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
beautyaddict_ip9987,skinclub_ip8942,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
beautyaddict_ip9987,skinlover_ip4667,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
beautyaddict_ip9987,skinlover_ip9681,Undirected,0.75,6,0.0,0.0,0.75,0.0,0.0,0.75,1,15,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_rp16473,reviewjujur_rr15618,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,8,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_rp28009,skinbestie_rr6020,Undirected,1.3392857142857144,5,5.0,0.0,0.625,0.7142857142857143,0.0,1.3392857142857144,2,13,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_rp37103,glowhunter_ip1754,Undirected,1.4642857142857144,5,5.0,1.0,0.625,0.7142857142857143,0.125,1.4642857142857144,3,18,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_rp67093,skinclub_rr9632,Undirected,0.8035714285714286,3,3.0,0.0,0.375,0.4285714285714285,0.0,0.8035714285714286,2,9,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_rp79642,beautyaddict_rr30107,Undirected,1.875,7,7.0,0.0,0.875,1.0,0.0,1.875,2,28,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_rp845,glowingid_rr35592,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,4,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_rp9814,kulitcerah_rr62532,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,6,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_rr12167,cantik_rp19430,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,5,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_rr2582,skinbestie_ct9146,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,2,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
beautyaddict_rr268,skinclub_ip7001,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,6,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_rr3527,skinclub_rp6181,Undirected,1.0714285714285714,4,4.0,0.0,0.5,0.5714285714285714,0.0,1.0714285714285714,2,15,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_rr3774,skinlover_ip9713,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,6,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
beautyaddict_rr41856,glowhunter_cp9145,Undirected,0.8035714285714286,3,3.0,0.0,0.375,0.4285714285714285,0.0,0.8035714285714286,2,12,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyaddict_rr41856,kulitsehat_rp54793,Undirected,0.8035714285714286,3,3.0,0.0,0.375,0.4285714285714285,0.0,0.8035714285714286,2,8,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyaddict_rr42909,skinbestie_ct9114,Undirected,0.8035714285714286,3,3.0,0.0,0.375,0.4285714285714285,0.0,0.8035714285714286,2,3,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyaddict_rr5374,cantik_cp1861,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,7,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_rr5865,skinclub_cp2346,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,11,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_rr63743,reviewjujur_rp74582,Undirected,1.0714285714285714,4,4.0,0.0,0.5,0.5714285714285714,0.0,1.0714285714285714,2,29,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_rr6598,kulitglowing_cp4826,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,8,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_rr68609,glowingid_rp52733,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,20,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_rr68609,kulitglowing_rp62023,Undirected,0.9285714285714286,3,3.0,1.0,0.375,0.4285714285714285,0.125,0.9285714285714286,3,7,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_rr8365,reviewjujur_ct7045,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,6,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
beautyaddict_rr8907,cantik_ct424,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,7,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyaddict_rr98570,skinbestie_rp43200,Undirected,1.6071428571428572,6,6.0,0.0,0.75,0.8571428571428571,0.0,1.6071428571428572,2,19,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyfess_r3c05m00x6415,beautyfess_r3c05m01x4347,Undirected,1.0357142857142856,3,2.0,3.0,0.375,0.2857142857142857,0.375,1.0357142857142856,3,13,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyfess_r3c05m00x6415,beautyfess_r3c05m02x6049,Undirected,1.0357142857142856,3,2.0,3.0,0.375,0.2857142857142857,0.375,1.0357142857142856,3,13,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyfess_r3c05m00x6415,beautyfess_r3c05m03x8357,Undirected,1.0357142857142856,3,2.0,3.0,0.375,0.2857142857142857,0.375,1.0357142857142856,3,13,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyfess_r3c05m00x6415,beautyfess_r3c05m04x3629,Undirected,1.0357142857142856,3,2.0,3.0,0.375,0.2857142857142857,0.375,1.0357142857142856,3,13,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyfess_r3c05m01x4347,beautyfess_r3c05m02x6049,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,13,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyfess_r3c05m01x4347,beautyfess_r3c05m03x8357,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,13,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyfess_r3c05m01x4347,beautyfess_r3c05m04x3629,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,13,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyfess_r3c05m02x6049,beautyfess_r3c05m03x8357,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,13,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyfess_r3c05m02x6049,beautyfess_r3c05m04x3629,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,13,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyfess_r3c05m03x8357,beautyfess_r3c05m04x3629,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,13,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_cp1188,dearskin_rr5623,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,19,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyvibe_cp1188,glowhunter_rr6648,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,19,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyvibe_cp4923,kulitglowing_rp9967,Undirected,0.8035714285714286,3,3.0,0.0,0.375,0.4285714285714285,0.0,0.8035714285714286,2,24,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyvibe_ct13413,racun_ct40815,Undirected,1.5,6,0.0,6.0,0.75,0.0,0.75,1.5,2,21,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct13413,reviewjujur_ct43520,Undirected,1.5,6,0.0,6.0,0.75,0.0,0.75,1.5,2,21,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct13413,testireal_ct49360,Undirected,1.5,6,0.0,6.0,0.75,0.0,0.75,1.5,2,21,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct18973,bestieku_ct63780,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct18973,glowhunter_ct68859,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct18973,kulitglowing_ct71939,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct18973,racun_ct19392,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct18973,reviewjujur_ct84556,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct18973,skinclub_ct998,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct2527,skincare_ct7727,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,6,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct2527,skinclub_ct2318,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,6,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct3233,kulitsehat_rr9831,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,4,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyvibe_ct53672,bestieku_ct63653,Undirected,1.5,6,0.0,6.0,0.75,0.0,0.75,1.5,2,21,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct53672,glowhunter_ct43630,Undirected,1.5,6,0.0,6.0,0.75,0.0,0.75,1.5,2,21,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct53672,kulitcerah_ct92565,Undirected,1.5,6,0.0,6.0,0.75,0.0,0.75,1.5,2,21,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct53672,testireal_ct48546,Undirected,1.5,6,0.0,6.0,0.75,0.0,0.75,1.5,2,21,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct5449,cantik_ct9210,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct5449,reviewjujur_ct7045,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct5449,skincare_ct1453,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct6553,cantik_ct3821,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,21,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct6553,dearskin_ct1243,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,21,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct6553,skinbestie_rr3271,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,19,Community Actor,Mass Actor,Community–Mass,HCC,LCN Non-HCC,HCC–LCN Non-HCC,True,False
beautyvibe_ct6553,skincare_ct8136,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,21,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct6553,skinlover_ct4123,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,21,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct7323,cantik_ct3314,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct7323,dearskin_ct6747,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct7323,racun_ct1114,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct7323,skinbestie_ct5848,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct7323,skinclub_ct4422,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct7327,dearskin_rr7926,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,7,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyvibe_ct78952,glowingid_rr16545,Undirected,1.875,7,7.0,0.0,0.875,1.0,0.0,1.875,2,23,Community Actor,Mass Actor,Community–Mass,HCC,LCN Non-HCC,HCC–LCN Non-HCC,True,False
beautyvibe_ct78952,kulitcerah_ct29113,Undirected,2.0,8,0.0,8.0,1.0,0.0,1.0,2.0,2,33,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct78952,reviewjujur_ct39243,Undirected,2.0,8,0.0,8.0,1.0,0.0,1.0,2.0,2,33,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct78952,reviewjujur_ct55350,Undirected,2.0,8,0.0,8.0,1.0,0.0,1.0,2.0,2,33,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct78952,reviewjujur_ct97003,Undirected,2.0,8,0.0,8.0,1.0,0.0,1.0,2.0,2,33,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct8584,cantik_ct6290,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,11,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyvibe_ct8584,glowhunter_ct4328,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,11,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyvibe_ct8584,kulitsehat_ct1117,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,11,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyvibe_ct8584,kulitsehat_ct7039,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,11,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyvibe_ct8584,skinclub_ct7577,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,11,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyvibe_ct9600,glowingid_ct11995,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,7,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct9600,glowup_ct93477,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,7,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct9600,kulitglowing_ct49929,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,7,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct9600,racun_ct61657,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,7,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ct9600,skincare_ct68797,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,7,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
beautyvibe_ip1727,beautyvibe_ip3082,Undirected,1.0,8,0.0,0.0,1.0,0.0,0.0,1.0,1,19,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyvibe_ip1727,cantik_ip3598,Undirected,0.625,5,0.0,0.0,0.625,0.0,0.0,0.625,1,13,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyvibe_ip1727,glowhunter_ip6597,Undirected,1.0,8,0.0,0.0,1.0,0.0,0.0,1.0,1,19,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyvibe_ip1727,glowhunter_ip7986,Undirected,0.625,5,0.0,0.0,0.625,0.0,0.0,0.625,1,13,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
beautyvibe_ip1727,glowhunter_ip9119,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
